Code;Code_source;Année;Date;Nom_espèce_source;Nom_RefTax_MNHN;Pays;Region;Ville;Quartier/lieux dit;UTM;UTM1;UTM10;Latitude;Longitude;Altitude;Mode_lecture;Précision;Précision;Type_acquisition ;nom_Observateur;orga_Observateur;Nom_bdd;Auteur;Année_publication;Titre_publication;Nom_revue;confidentialité;nom_fournisseur;organisation;Indigénat_population;Nombre_individus;Surface_patch;abondance_rareté;Description;Corinne;Direct_hab;Ordre;Association;Remarque;Remarque
981;2287782;2009;;Convolvulus lanuginosus   ;;EspaÃ±a;Cuenca;EnguÃ­danos, Las Quebradas;;30SXJ2291;;;39,66011;-1,57781;;;;1000;;;;;RodrÃ­guez Rojo, M.P., Rojo Ãšbeda, J. & PÃ©rez Badia, R.;2009;La diversidad vegetal de La Manchuela Conquense: una comarca manchega con influencias setabenses celtibÃ©rico-alcarreÃ±as;Lazaroa  30: 35-47;libre;Anthos;;;;;;;;;;;;
982;2248701;1999;;Convolvulus lanuginosus   ;;EspaÃ±a;Valencia;Olocau, Catxirulo de TurÃ³;;30SYJ1293;;;39,66053;-0,52873;;;;1000;;;;;Crespo, M.B.;1999;Fragmentos taxonÃ³micos, corolÃ³gicos, nomenclaturales y fitocenolÃ³gicos (75-84). 82. Novedades sintaxonÃ³micas y nomenclaturales en matorrales seriales valencianos del orden Rosmarinetalia Br.-Bl. ex Molinier 1934;Acta Bot. Malacitana  24: 208-220;libre;Anthos;;;;;;;;;;;;
1269;1000644;1976;;Convolvulus lanuginosus   Desr. & Lam.;;EspaÃ±a;Cuenca;Pajaroncillo a Boniches;;30SXK1325;;;39,96761;-1,67684;;;;1000;;;;;LÃ³pez GonzÃ¡lez, G. & Moreno, G.;1976;Aportaciones a la flora de la provincia de Cuenca. Nota II: TÃ¡xones levantinos y mediterrÃ¡neo-termÃ³filos;Acta Bot. Malacitana  2: 51-58;libre;Anthos;;;;;;;;;;;;
1347;1639495;2004;;Convolvulus lanuginosus   Desr.;;EspaÃ±a;Barcelona;El Ros, turÃ³;;31TDG1103;;;41,57373;1,93245;;;;1000;;;;;HernÃ¡ndez i Cardona, Ã€.M.;2004;Les plantes de Viladecavalls; Quaderns d'HistÃ²ria de Viladecavalls _;libre;Anthos;;;;;;;;;;;;
1348;2428596;1988;;Convolvulus lanuginosus   Desr. in Lam.;;EspaÃ±a;Huesca;La Litera, Castillonroy, cerca de la presa de Santa Ana;;31TBG9940;;;41,88639;0,57736;;;;1000;;;;;FernÃ¡ndez Palacio, J.V., Montserrat MartÃ­, G. & SesÃ© Franco, J.A.;1988;Notas sobre la flora del Prepirineo Central;Monogr. Inst. Piren. Ecol.  4: 187-197;libre;Anthos;;;;;;;;;;;;
1349;2428595;1988;;Convolvulus lanuginosus   Desr. in Lam.;;EspaÃ±a;Huesca;La Litera, Camporrells, barranco del Molino;;31TBG9545;;;41,93035;0,52746;;;;1000;;;;;FernÃ¡ndez Palacio, J.V., Montserrat MartÃ­, G. & SesÃ© Franco, J.A.;1988;Notas sobre la flora del Prepirineo Central;Monogr. Inst. Piren. Ecol.  4: 187-197;libre;Anthos;;;;;;;;;;;;
1350;1776152;2004;19930515;Convolvulus lanuginosus   Desr.;;EspaÃ±a;Huesca;Fonz, Urria;;31TBG7753;;;41,99745;0,30755;;;;1000;;FerrÃ¡ndez Palacio, J.V.;;;Ferrandez Palacio, J.V.;2004;Catalogo Floristico de la Comarca del Cinca Medio (Provincia de Huesca); Col. Tolous 13, Centro de Estudios de Monzon y Cinca Medio. Huesca _;libre;Anthos;;;;;;romerales y pinares;;;;;;
1351;1776153;2004;19940629;Convolvulus lanuginosus   Desr.;;EspaÃ±a;Huesca;Fonz;;31TBG7454;;;42,00559;0,27098;;;;1000;;FerrÃ¡ndez Palacio, J.V.;;;Ferrandez Palacio, J.V.;2004;Catalogo Floristico de la Comarca del Cinca Medio (Provincia de Huesca); Col. Tolous 13, Centro de Estudios de Monzon y Cinca Medio. Huesca _;libre;Anthos;;;;;;yesos;;;;;;
1352;1776150;2004;19940629;Convolvulus lanuginosus   Desr.;;EspaÃ±a;Huesca;Fonz, Valdelamella;;31TBG7555;;;42,01487;0,28266;;;;1000;;FerrÃ¡ndez Palacio, J.V.;;;Ferrandez Palacio, J.V.;2004;Catalogo Floristico de la Comarca del Cinca Medio (Provincia de Huesca); Col. Tolous 13, Centro de Estudios de Monzon y Cinca Medio. Huesca _;libre;Anthos;;;;;;cantera abandonada, rocas calizas;;;;;;
1353;1776148;2004;20011109;Convolvulus lanuginosus   Desr.;;EspaÃ±a;Huesca;Fonz, Ojo de la Fuente;;31TBG7556;;;42,02387;0,28228;;;;1000;;s.c.;;;Ferrandez Palacio, J.V.;2004;Catalogo Floristico de la Comarca del Cinca Medio (Provincia de Huesca); Col. Tolous 13, Centro de Estudios de Monzon y Cinca Medio. Huesca _;libre;Anthos;;;;;;pedregal soleado en calizas;;;;;;
1354;1776151;2004;20010823;Convolvulus lanuginosus   Desr.;;EspaÃ±a;Huesca;Fonz, bajo SantacÃºn;;31TBG7557;;;42,03286;0,28189;;;;1000;;s.c.;;;Ferrandez Palacio, J.V.;2004;Catalogo Floristico de la Comarca del Cinca Medio (Provincia de Huesca); Col. Tolous 13, Centro de Estudios de Monzon y Cinca Medio. Huesca _;libre;Anthos;;;;;;pedregales calizos soleados en ambiente de pinar;;;;;;
80;;;20160414;Convolvulus lanuginosus;;;Valencia;;;;;;39,542191;-0,492523;;pointage carte;;100;Flickr;Bielsa;;;;;;;libre;Bielsa;;;;;;;;;;;;
73;;;20160414;Convolvulus lanuginosus;;;Aragon;;;;;;41,910433;0,914314;;pointage carte;;30;Flickr;Ferran Turmo;;;;;;;libre;Ferran Turmo;;;;;;;;;;;;
75;;;20160414;Convolvulus lanuginosus;;;;Molvizar;Close to Molvizar, Sierra de los Guajares;;;;36,794605;-3,617227;;pointage carte;;100;donnée inédite;Juan Lorite;;;;;;;libre;Juan Lorite;;;;;;;;;;;;
76;;;20160414;Convolvulus lanuginosus;;;;Guajar Alto-Guajar Faraguit;;;;;36,848061;-3,611114;;pointage carte;;100;donnée inédite;Juan Lorite;;;;;;;libre;Juan Lorite;;;;;;;;;;;;
77;;;20160414;Convolvulus lanuginosus;;;;Castala Berja (Gador);Along the track that reaches the top of the Sierra;;;;36,889033;-2,921633;;pointage carte;;100;donnée inédite;Juan Lorite;;;;;;;libre;Juan Lorite;;;;;;;;;;;;
78;;;20160414;Convolvulus lanuginosus;;;;Laujar de Andarax;Close to the villge along the track to Monterrey refuge;;;;37,000956;-2,904631;;pointage carte;;100;donnée inédite;Juan Lorite;;;;;;;libre;Juan Lorite;;;;;;;;;;;;
79;;;20160414;Convolvulus lanuginosus;;;;Beires (Almeria);;;;;37,012544;-2,823631;;pointage carte;;100;donnée inédite;Juan Lorite;;;;;;;libre;Juan Lorite;;;;;;;;;;;;
85;;2002;;Convolvulus lanuginosus;;ESPAÑA;TERUEL;Peñarroya de Tastavins;Junto al comedero de buitres;31TBF51;31TBF5115;31TBF516152;40,75026;0,0577;;;;100;communication personnelle;P. MONTSERRAT, D. GOMEZ, X. LIZAUR & C. GIRARD;;IPE JACA;;;;;privées;Maria Begona Garcia;IPE;;;;;Pinar de Pinus halepensis con Quercus coccifera.;;;;;;
86;;2002;;Convolvulus lanuginosus;;ESPAÑA;TERUEL;Beceite;Pista a Fuentespalda;31TBF52;31TBF5621;31TBF567213;40,80667;0,11566;;;;100;communication personnelle;P. MONTSERRAT, D. GOMEZ, X. LIZAUR & C. GIRARD;;IPE JACA;;;;;privées;Maria Begona Garcia;IPE;;;;;Matorral de romero.;;;;;;
87;;2001;;Convolvulus lanuginosus;;ESPAÑA;TERUEL;Muniesa;Pr La Atalaya;30TXL84;30TXL8941;30TXL896417;41,00446;-0,74551;;;;100;communication personnelle;N. MERCADAL;;IPE JACA;;;;;privées;Maria Begona Garcia;IPE;;;;;"; Calcareo";;;;;;
88;;2001;;Convolvulus lanuginosus;;ESPAÑA;ZARAGOZA;Fuentes de Ebro;Pr Novillas;30TXL99;30TXL9999;30TXL999994;41,5213;-0,60422;;;;100;communication personnelle;N. MERCADAL;;IPE JACA;;;;;privées;Maria Begona Garcia;IPE;;;;;"; Calcareo";;;;;;
89;;2011;;Convolvulus lanuginosus;;ESPAÑA;HUESCA;Castillonroy;Pr presa de Santa Ana;31TBG93;31TBG9838;31TBG988386;41,87374;0,57543;;;;100;communication personnelle;J.V. FERRANDEZ;;IPE JACA;;;;;privées;Maria Begona Garcia;IPE;;;;;Romeral-coscojar, exp. S;;;;;;
90;;2011;;Convolvulus lanuginosus;;ESPAÑA;HUESCA;Castillonroy;Pr presa de Santa Ana, hacia Baldellou;31TBG94;31TBG9940;31TBG992400;41,88644;0,57977;;;;100;communication personnelle;J.V. FERRANDEZ;;IPE JACA;;;;;privées;Maria Begona Garcia;IPE;;;;;Calizas. Ladera soleada.;;;;;;
91;;2011;;Convolvulus lanuginosus;;ESPAÑA;HUESCA;Castillonroy;Pr presa de Santa Ana, hacia Baldellou;31TBG94;31TBG9940;31TBG992402;41,88824;0,57971;;;;100;communication personnelle;J.V. FERRANDEZ;;IPE JACA;;;;;privées;Maria Begona Garcia;IPE;;;;;Calizas. Ladera soleada.;;;;;;
92;;2011;;Convolvulus lanuginosus;;ESPAÑA;HUESCA;Castillonroy;Pr presa de Santa Ana, hacia Baldellou;31TBG94;31TBG9940;31TBG996403;41,88924;0,58449;;;;100;communication personnelle;J.V. FERRANDEZ;;IPE JACA;;;;;privées;Maria Begona Garcia;IPE;;;;;Yesos del Keuper, claro de pinar de P. halepensis, exp. E;;;;;;
93;;2009;;Convolvulus lanuginosus;;ESPAÑA;HUESCA;Baldellou;Peña Hoja;31TBG94;31TBG9943;31TBG998431;41,91449;0,58595;;;;100;communication personnelle;J.J. BAUTISTA Y J. PUENTE;;IPE JACA;;;;;privées;Maria Begona Garcia;IPE;;;;;A la sombra de pinar de repoblación;;;;;;
94;;2004;;Convolvulus lanuginosus;;ESPAÑA;HUESCA;Naval;Barranco del Mallo;31TBG67;31TBG6075;31TBG600750;42,19034;0,09351;;;;100;communication personnelle;D. GOÑI;;IPE JACA;;;;;privées;Maria Begona Garcia;IPE;;;;;Conglomerado calizo. Zonas llanas con muchas anuales. Muy soleado;;;;;;
1355;;1996;22/04/1996;;;ESPAÑA;TERUEL;Andorra;pr Val de Ariño;30TYL14;30TYL1341;;40,99238;-0,46776;;;;1000;communication personnelle;MERCADAL;;IPE JACA;;;;;privées;Maria Begona Garcia;IPE;;;;;;;;;;;
1356;;1996;27/04/1996;;;ESPAÑA;TERUEL;Mazaleón;Mas de los Casos;31TBF54;31TBF5742;;40,993;0,11111;;;;1000;communication personnelle;FABREGAT & LOPEZ UDIAS;;IPE JACA;;;;;privées;Maria Begona Garcia;IPE;;;;;;;;;;;
1357;;1995;27/04/1995;;;ESPAÑA;TERUEL;Albalate del Arzobispo;pto de la Calzada;30TYL14;30TYL1248;;41,05564;-0,47723;;;;1000;communication personnelle;MERCADAL;;IPE JACA;;;;;privées;Maria Begona Garcia;IPE;;;;;;;;;;;
1358;;1974;12/06/1974;;;ESPAÑA;ZARAGOZA;Almunia de Doña Godina (La);Peñascos secos de Mularroya, Río Grío;30TXL28;30TXL2989;;41,44222;-1,4558;;;;1000;communication personnelle;P. MONTSERRAT;;IPE JACA;;;;;privées;Maria Begona Garcia;IPE;;;;;Peñascos secos.;;;;;;
1359;;1994;25/04/1994;;;ESPAÑA;ZARAGOZA;Almunia de Doña Godina (La);Peña María Sobre Mularroya;30TXL39;30TXL3191;;41,4599;-1,43143;;;;1000;communication personnelle;A. MARTINEZ;;IPE JACA;;;;;privées;Maria Begona Garcia;IPE;;;;;Pedregales calizos.;;;;;;
1360;;1985;30/03/1985;;;ESPAÑA;ZARAGOZA;Almunia de Doña Godina (La);Cerro junto al río Grío;30TXL39;30TXL3192;;41,46891;-1,43121;;;;1000;communication personnelle;P. MONTSERRAT;;IPE JACA;;;;;privées;Maria Begona Garcia;IPE;;;;;Peñascos calizos con Ephedra.;;;;;;
1361;;1980;04/06/1980;;;ESPAÑA;ZARAGOZA;Bujaraloz;Hostal Ciervo;30TYL29;30TYL2296;;41,48489;-0,34087;;;;1000;communication personnelle;P. & G. MONTSERRAT;;IPE JACA;;;;;privées;Maria Begona Garcia;IPE;;;;;;;;;;;
1362;;1995;13/05/1995;;;ESPAÑA;ZARAGOZA;Miralbueno;Ctra a Garrapinillos;30TXM71;30TXM7313;;41,64998;-0,92247;;;;1000;communication personnelle;C. CALVO;;IPE JACA;;;;;privées;Maria Begona Garcia;IPE;;;;;;;;;;;
1363;;1987;05/06/1987;;;ESPAÑA;HUESCA;Castillonroy;Monte Santa Ana;31TCG03;31TCG0138;;41,86889;0,60212;;;;1000;communication personnelle;P. & G. MONTSERRAT;;IPE JACA;;;;;privées;Maria Begona Garcia;IPE;;;;;;;;;;;
1364;;1987;06/06/1987;;;ESPAÑA;HUESCA;Castillonroy;Embalse de Santa Ana Solana de Piñana;31TBG93;31TBG9839;;41,87713;0,56566;;;;1000;communication personnelle;P. & G. MONTSERRAT;;IPE JACA;;;;;privées;Maria Begona Garcia;IPE;;;;;;;;;;;
1365;;1987;28/05/1987;;;ESPAÑA;HUESCA;Castillonroy;Junto a la presa de Santa Ana;31TBG93;31TBG9939;;41,87739;0,5777;;;;1000;communication personnelle;G. MONTSERRAT;;IPE JACA;;;;;privées;Maria Begona Garcia;IPE;;;;;Peña rocosa.;;;;;;
1366;;1996;29/09/1996;;;ESPAÑA;HUESCA;Castillonroy;Sobre la presa de Santa Ana, suelo calizo, romeral en Exp S;31TBG94;31TBG9840;;41,88613;0,56532;;;;1000;communication personnelle;J.V. FERRANDEZ;;IPE JACA;;;;;privées;Maria Begona Garcia;IPE;;;;;;;;;;;
1367;;1987;28/05/1987;;;ESPAÑA;HUESCA;Castillonroy;Cerca de la presa de Santa Ana;31TBG94;31TBG9940;;41,88639;0,57736;;;;1000;communication personnelle;G. MONTSERRAT;;IPE JACA;;;;;privées;Maria Begona Garcia;IPE;;;;;Pie de cantil y matorrales.;;;;;;
1368;;1987;27/05/1987;;;ESPAÑA;HUESCA;Castillonroy;Pie de cantil solano junto carretera Embalse Baldellou;31TBG94;31TBG9645;;41,93061;0,53951;;;;1000;communication personnelle;G. MONTSERRAT;;IPE JACA;;;;;privées;Maria Begona Garcia;IPE;;;;;;;;;;;
1369;;1987;06/06/1987;;;ESPAÑA;HUESCA;Camporrells;Monte de los Martires;31TBG94;31TBG9546;;41,93935;0,52711;;;;1000;communication personnelle;P. & G. MONTSERRAT;;IPE JACA;;;;;privées;Maria Begona Garcia;IPE;;;;;;;;;;;
1370;;2001;30/12/1899;;;ESPAÑA;HUESCA;Fonz;Urria;31TBG75;31TBG7753;;41,99745;0,30755;;;;1000;communication personnelle;;;IPE JACA;;;;;privées;Maria Begona Garcia;IPE;;;;;Romerales y pinares de Pinus halepensis.;;;;;;
1371;;2001;30/12/1899;;;ESPAÑA;HUESCA;Fonz;;31TBG75;31TBG7454;;42,00559;0,27098;;;;1000;communication personnelle;;;IPE JACA;;;;;privées;Maria Begona Garcia;IPE;;;;;Yesos.;;;;;;
1372;;1993;15/05/1993;;;ESPAÑA;HUESCA;Fonz;Barranco de las Carboneras;31TBG75;31TBG7754;;42,00644;0,30717;;;;1000;communication personnelle;J.V. FERRANDEZ;;IPE JACA;;;;;privées;Maria Begona Garcia;IPE;;;;;Romeral-tomillar en suelo seco.;;;;;;
1373;;2001;30/12/1899;;;ESPAÑA;HUESCA;Fonz;Valdelamella;31TBG75;31TBG7555;;42,01487;0,28266;;;;1000;communication personnelle;;;IPE JACA;;;;;privées;Maria Begona Garcia;IPE;;;;;Cantera abandonada, rocas calizas.;;;;;;
1374;;2001;30/12/1899;;;ESPAÑA;HUESCA;Fonz;Ojo de la Fuente;31TBG75;31TBG7556;;42,02387;0,28228;;;;1000;communication personnelle;;;IPE JACA;;;;;privées;Maria Begona Garcia;IPE;;;;;Pedregal soleado en calizas.;;;;;;
1375;;2001;30/12/1899;;;ESPAÑA;HUESCA;Fonz;Bajo Santacun;31TBG75;31TBG7557;;42,03286;0,28189;;;;1000;communication personnelle;;;IPE JACA;;;;;privées;Maria Begona Garcia;IPE;;;;;Pedregales calizos soleados en ambiente de pinar de Pinus halepensis c;;;;;;
1376;;2010;19/06/2010;;;ESPAÑA;HUESCA;Bierge;Camino de las Fuentes del Puntillo;30TYM47;30TYM4074;;42,18135;-0,09392;;;;1000;communication personnelle;JOSE VICENTE FERRANDEZ PALACIO;;IPE JACA;;;;;privées;Maria Begona Garcia;IPE;;;;;Coscojar con J. oxycedrus. Exp. W. Pie de los paredones de conglomerad;;;;;;
1377;;1996;12/06/1996;;;ESPAÑA;HUESCA;Naval;Barranco El Mallo;31TBG67;31TBG6975;;42,19305;0,20238;;;;1000;communication personnelle;L.VILLAR, P.MONTSERRAT & J.V.FERRANDEZ;;IPE JACA;;;;;privées;Maria Begona Garcia;IPE;;;;;Laderas secas con madroño.;;;;;;
1;cl10;;20140513;Convolvulus lanuginosus;;Espagne;Andalucia;;Alhama de Almeria route…;;;;36,95591;-2,59785;;;;1;donnée inédite;Guillaume Papuga;;;;;;;;;;;;100_500;1000_5000;pelouse à mélange Brachypode et Ammophila;;;;;;
2;cl9;;20140508;Convolvulus lanuginosus;;Espagne;Valenciana;;Alcai;;;;38,71985;-0,53925;;;;1;donnée inédite;Guillaume Papuga;;;;;;;;;;;;1000_5000;10000;garrigue à Cistus ladanifer?;;;;;;
3;cl8;;20140507;Convolvulus lanuginosus;;Espagne;Valenciana;;Castellonet de la Conqueste;;;;38,90372;-0,25545;;;;1;donnée inédite;Guillaume Papuga;;;;;;;;;;;;100_500;1000_5000;garrigue sur roche avec matoral bas ayant brûlé il y a quelques années;;;;;;
4;cl7;;20140506;Convolvulus lanuginosus;;Espagne;Valenciana;;Riba Roja de Turia ligne éléctrique;;;;39,5476;-0,60004;;;;1;donnée inédite;Guillaume Papuga;;;;;;;;;;;;100_500;500_1000;garrigue sur pente rocheuse/éboulis;;;;;;
5;cl6;;20140505;Convolvulus lanuginosus;;Espagne;Valenciana;;Serra;;;;39,70866;-0,4279;;;;1;donnée inédite;Guillaume Papuga;;;;;;;;;;;;100_500;1000_5000;forêt sur plantation clairsemée de Pin d'Halep sur le col parallèle 2 collines;;;;;;
6;;;20140509;Convolvulus lanuginosus;;Espagne;;;Rute;;;;37,32868;-4,35535;;;;1;donnée inédite;Regina Berjano;;;;;;;;;;;;;;;;;;;;
7;;;20160414;Convolvulus lanuginosus;;;;Marbella;;;;;36,533983;-4,877838;;pointage carte;;30;Flickr;;;;;;;;libre;;;;;;;;;;;;;
8;;;20160414;Convolvulus lanuginosus;;;Andalucia;;Ermita y Torreón de Cuadros;;;;37,789092;-3,409646;;pointage carte;;30;Flickr;;;;;;;;libre;;;;;;;;;;;;;
9;703008;2010;20100413;Convolvulus lanuginosus;;Spain;ALICANTE;Orihuela;;30SXH71;30SXH7617;;38,08805;-0,99243;;GPS;point GPS;30;import BDD internet;J. Pérez Botella;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;duplicata point précis Valence, Visto vivo, 
10;702983;2010;20100408;Convolvulus lanuginosus;;Spain;ALICANTE;Crevillent;;30SXH93;30SXH9036;;38,25592;-0,81866;;GPS;point GPS;30;import BDD internet;J. Pérez Botella,R. Carchano Jordá;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;duplicata point précis Valence, Visto vivo, 
11;797922;2010;20100603;Convolvulus lanuginosus;;Spain;;;La Algüeda;30SXH83;30SXH8236;;38,25813;-0,91721;;GPS;point GPS;30;import BDD internet;J. Pérez Botella;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;duplicata point précis Valence, Visto vivo, 
12;;;20160414;Convolvulus lanuginosus;;;;;Cabezo de Turra, Sierra de la Pila (refuge);;;;38,265854;-1,17875;;pointage carte;;30;Flickr;;;;;;;;libre;;;;;;;;;;;;;
13;333524;2008;20080621;Convolvulus lanuginosus;;Spain;ALICANTE;Benidorm;Parc Natural de la Serra Gelada;30SYH56;30SYH5368;;38,53317;-0,08603;;GPS;point GPS;30;import BDD internet;A. Vicente,E. Lluzar Buigues,J. Güemes Heras,J. L. Villar,J. Riera Vicent,M. B. Crespo Villalba,N. Jover;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;duplicata point précis Valence, Visto vivo, 
14;331607;2008;20080619;Convolvulus lanuginosus;;Spain;ALICANTE;Benidorm;;30SYH57;30SYH5370;;38,54682;-0,09122;;GPS;point GPS;30;import BDD internet;G. Mateo Sanz,J. Fabado Alós,O. Mayoral García-Berlanga,V. Deltoro Torró;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;duplicata point précis Valence, Visto vivo, 
15;332743;2008;20080619;Convolvulus lanuginosus;;Spain;ALICANTE;L'Alfàs del Pi;;30SYH57;30SYH5176;;38,60139;-0,11198;;GPS;point GPS;30;import BDD internet;A. Navarro Peris,L. Serra Laliga;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;duplicata point précis Valence, Visto vivo, 
16;1062273;2011;20110616;Convolvulus lanuginosus;;Spain;ALICANTE;Onil;;30SYH07;30SYH0179;;38,63763;-0,68404;;GPS;point GPS;30;import BDD internet;M. J. Sanchis Carles;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;duplicata point précis Valence, Visto vivo, 
17;597240;2009;20090620;Convolvulus lanuginosus;;Spain;ALICANTE;Alcoi;;30SYH18;30SYH1682;;38,66463;-0,51164;;GPS;point GPS;30;import BDD internet;M. J. Sanchis Carles;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;duplicata point précis Valence, Visto vivo, 
18;590355;2009;20090619;Convolvulus lanuginosus;;Spain;ALICANTE;Alcoi;;30SYH18;30SYH1482;;38,66512;-0,53461;;GPS;point GPS;30;import BDD internet;A. M. Ibars Almonacil,M. J. Sanchis Carles,P. Soriano Guarinós;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;duplicata point précis Valence, Visto vivo, 
19;735690;2010;20100616;Convolvulus lanuginosus;;Spain;ALICANTE;Alcoleja;;30SYH38;30SYH3383;;38,66751;-0,31725;;GPS;point GPS;30;import BDD internet;A. Sebastián de la Cruz,C. Peña Bretón,J. Pérez Botella;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;duplicata point précis Valence, Visto vivo, Paraje: Barranc de Frainós
20;589835;2009;20090618;Convolvulus lanuginosus;;Spain;ALICANTE;Alcoi;;30SYH18;30SYH1084;;38,68409;-0,57994;;GPS;point GPS;30;import BDD internet;C. Torres Gómez,E. Lluzar Buigues,M. Sánchez;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;duplicata point précis Valence, Visto vivo, 
21;571640;2008;20080628;Convolvulus lanuginosus;;Spain;VALENCIA;Bocairent;;30SYH08;30SYH0787;;38,71027;-0,6175;;GPS;point GPS;30;import BDD internet;J. E. Oltra Benavent;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;duplicata point précis Valence, Visto vivo, 
22;601219;2009;20090622;Convolvulus lanuginosus;;Spain;ALICANTE;Alcoi;Parc Natural de la Serra de Mariola;30SYH18;30SYH1287;;38,71095;-0,55104;;GPS;point GPS;30;import BDD internet;A. Dalmau Alcina,B. Mascarós Rosario,I. Balada Mallasen,J. Riera Vicent;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;duplicata point précis Valence, Visto vivo, 
23;598428;2009;20090621;Convolvulus lanuginosus;;Spain;ALICANTE;Alcoi;Parc Natural de la Serra de Mariola;30SYH18;30SYH1787;;38,71363;-0,50362;;GPS;point GPS;30;import BDD internet;A. Dalmau Alcina,B. Mascarós Rosario,I. Balada Mallasen,J. Riera Vicent;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;duplicata point précis Valence, Visto vivo, 
24;1050588;2011;20110612;Convolvulus lanuginosus;;Spain;ALICANTE;Alcoi;;30SYH18;30SYH1488;;38,7191;-0,5311;;GPS;point GPS;30;import BDD internet;J. Aragoneses García,M. J. Sanchis Carles;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;duplicata point précis Valence, Visto vivo, 
25;588956;2009;20090618;Convolvulus lanuginosus;;Spain;ALICANTE;Alcoi;Parc Natural de la Serra de Mariola;30SYH18;30SYH1488;;38,71914;-0,53275;;GPS;point GPS;30;import BDD internet;A. Navarro Peris,J. E. Oltra Benavent,P. Pérez Rovira;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;duplicata point précis Valence, Visto vivo, 
26;589409;2009;20090618;Convolvulus lanuginosus;;Spain;ALICANTE;Alcoi;;30SYH18;30SYH1388;;38,71938;-0,54424;;GPS;point GPS;30;import BDD internet;A. Navarro Peris,J. E. Oltra Benavent,P. Pérez Rovira;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;duplicata point précis Valence, Visto vivo, 
27;597480;2009;20090619;Convolvulus lanuginosus;;Spain;VALENCIA;Bocairent;;30SYH18;30SYH1288;;38,71962;-0,55574;;GPS;point GPS;30;import BDD internet;A. Navarro Peris,J. E. Oltra Benavent,J. Pérez Botella,P. Pérez Rovira;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;duplicata point précis Valence, Visto vivo, 
28;597389;2009;20090619;Convolvulus lanuginosus;;Spain;VALENCIA;Bocairent;;30SYH18;30SYH1188;;38,71986;-0,56723;;GPS;point GPS;30;import BDD internet;A. Navarro Peris,J. E. Oltra Benavent,J. Pérez Botella,P. Pérez Rovira;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;duplicata point précis Valence, Visto vivo, 
29;599725;2009;20090621;Convolvulus lanuginosus;;Spain;ALICANTE;Alcoi;Parc Natural de la Serra de Mariola;30SYH18;30SYH1889;;38,72574;-0,48424;;GPS;point GPS;30;import BDD internet;A. Dalmau Alcina,B. Mascarós Rosario,I. Balada Mallasen,J. Riera Vicent;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;duplicata point précis Valence, Visto vivo, 
30;589308;2009;20090619;Convolvulus lanuginosus;;Spain;ALICANTE;Alcoi;;30SYH18;30SYH1489;;38,72815;-0,53244;;GPS;point GPS;30;import BDD internet;S. Fos Martín;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;duplicata point précis Valence, Visto vivo, 
31;590448;2009;20090618;Convolvulus lanuginosus;;Spain;VALENCIA;Bocairent;;30SYH18;30SYH1389;;38,72839;-0,54394;;GPS;point GPS;30;import BDD internet;A. Navarro Peris,J. E. Oltra Benavent,P. Pérez Rovira;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;duplicata point précis Valence, Visto vivo, 
32;597523;2009;20090619;Convolvulus lanuginosus;;Spain;VALENCIA;Bocairent;;30SYH18;30SYH1289;;38,72863;-0,55543;;GPS;point GPS;30;import BDD internet;A. Navarro Peris,J. E. Oltra Benavent,J. Pérez Botella,P. Pérez Rovira;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;duplicata point précis Valence, Visto vivo, 
