id_observation	id_releve	id_releve_type	nom_org_f	id_releve_methode	date_releve_fin	nom_obs	id_precision	id_maille_inpn_5	id_maille_inpn_10	x_l93	y_l93	lon_wgs84	lat_wgs84	insee_comm	commune	insee_dept	lieudit	nom_cite	cd_nom	cd_ref	nom_reconnu	
"23013544"	"8362299"	"RT"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"1"	"2018-12-02"	"MORVANT Yves / MICHAUD Henri / PAQUIER Thibault"	"P"	"19566"	"7895"	"918829"	"6232326"	"5.68905935848409"	"43.156638873599"	"83112"	"Saint-Cyr-sur-Mer"	"83"	"LE PIGEONNIER"	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"8295966"	"1152801"	"RT"	"Société Linnéenne de Provence"	"1"	"2010-11-17"	"VOLANT Jérôme"	"P"	"19424"	"7895"	"911900"	"6238651"	"5.60654052198372"	"43.2155888566743"	"13023"	"Ceyreste"	"13"	""	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1753931"	"359440"	"RT"	"Bureau d'études ECOMED"	"1"	"2007-06-26"	"LEJEUNE Solenne"	"P"	"19712"	"8001"	"921729"	"6241500"	"5.72856158559908"	"43.2382151556739"	"83035"	"Le Castellet"	"83"	"VALLON DU CANNET"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"8496049"	"1173281"	"RT"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"1"	"2015-11-15"	"MICHAUD Henri / MORVANT Yves"	"P"	"19567"	"7895"	"918843"	"6239181"	"5.69210208120525"	"43.2182585616881"	"83027"	"La Cadière-d'Azur"	"83"	"VALLON DU FAINÉANT"	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1415743"	"284811"	"RT"	"Bureau d'études ECOMED"	"1"	"2007-05-25"	"LEJEUNE Solenne"	"P"	"19424"	"7895"	"912748"	"6239282"	"5.61722115423462"	"43.2210093863276"	"13023"	"Ceyreste"	"13"	"MAOUGAVI"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"20507897"	"8015594"	"RT"	"Agence MTDA"	"1"	"2015-05-19"	"MALLOL Sébastien"	"P"	"19711"	"8000"	"920549"	"6239517"	"5.71321399651659"	"43.2207540085296"	"83027"	"La Cadière-d'Azur"	"83"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"9875696"	"1400771"	"RT"	"Bureau d'études ECOMED"	"1"	"2012-05-11"	"VOLANT Jérôme"	"P"	"19424"	"7895"	"914584"	"6237205"	"5.63893723042225"	"43.2017874893319"	"13028"	"La Ciotat"	"13"	""	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"20785727"	"8122047"	"RT"	"Parc national des Calanques"	"1"	"2016-04-16"	"CROUZET Nicolas"	"P"	"19567"	"7895"	"917068"	"6239051"	"5.67022953120405"	"43.2176319046803"	"13023"	"Ceyreste"	"13"	"LA LOUISIANNE"	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1753880"	"359392"	"RT"	"Bureau d'études ECOMED"	"1"	"2007-06-29"	"LEJEUNE Solenne"	"P"	"19710"	"8000"	"922238"	"6231176"	"5.73042893435994"	"43.1452491433361"	"83009"	"Bandol"	"83"	"ROUSTAGNON"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1415876"	"284921"	"RT"	"Bureau d'études ECOMED"	"1"	"2007-05-25"	"LEJEUNE Solenne"	"P"	"19424"	"7895"	"912378"	"6239482"	"5.61275412809046"	"43.2229176209845"	"13023"	"Ceyreste"	"13"	"MAOUGAVI"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1415766"	"284834"	"RT"	"Bureau d'études ECOMED"	"1"	"2007-05-23"	"LEJEUNE Solenne"	"P"	"18468"	"7573"	"877150"	"6250719"	"5.1834300221126"	"43.3335765419395"	"13021"	"Carry-le-Rouet"	"13"	"LE ROUET"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"8488651"	"1171831"	"RT"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"1"	"2015-11-08"	"MORVANT Yves / MICHAUD Henri"	"P"	"19567"	"7895"	"918237"	"6236754"	"5.68363881186044"	"43.1966258438152"	"83027"	"La Cadière-d'Azur"	"83"	"LE PIN"	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1415740"	"284808"	"RT"	"Bureau d'études ECOMED"	"1"	"2007-07-13"	"LEJEUNE Solenne"	"P"	"19567"	"7895"	"916802"	"6238441"	"5.6667065397226"	"43.2122288944806"	"13023"	"Ceyreste"	"13"	"LA LOUSIANNE"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1434890"	"293372"	"RT"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"2"	"2011-12-18"	"MICHAUD Henri / MORVANT Yves"	"P"	"19567"	"7895"	"917415"	"6236422"	"5.67340032755363"	"43.1938920099914"	"13028"	"La Ciotat"	"13"	"PLAINES BARONNES"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"8253373"	"1136787"	"RT"	"Bureau d'étude Naturalia Environnement"	"1"	"2014-05-19"	"CROZE Thomas"	"P"	"19424"	"7895"	"910179"	"6237739"	"5.58501889638872"	"43.2078986218532"	"13028"	"La Ciotat"	"13"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"9875685"	"1400760"	"RT"	"Bureau d'études ECOMED"	"1"	"2011-08-19"	"VOLANT Jérôme"	"P"	"19567"	"7895"	"915510"	"6239288"	"5.65117632774053"	"43.2202346657481"	"13023"	"Ceyreste"	"13"	""	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1415925"	"284967"	"RT"	"Bureau d'études ECOMED"	"1"	"2007-06-19"	"LEJEUNE Solenne / AUDA Pascal"	"P"	"19424"	"7895"	"911199"	"6238630"	"5.59791539368757"	"43.2156078259368"	"13028"	"La Ciotat"	"13"	"ROUMAGOUA"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"12732644"	"2656607"	"RT"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"1"	"2017-01-08"	"PIRES Mathias"	"P"	"19566"	"7895"	"918855"	"6232012"	"5.6892472487693"	"43.1538082360243"	"83112"	"Saint-Cyr-sur-Mer"	"83"	"LE RESQUILLADOU"	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"20507926"	"8015623"	"RT"	"Agence MTDA"	"1"	"2015-05-19"	"MALLOL Sébastien"	"P"	"19711"	"8000"	"920556"	"6238946"	"5.71305878488771"	"43.2156186845795"	"83027"	"La Cadière-d'Azur"	"83"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1449418"	"297481"	"BIB"	"Office national des forêts"	"1"	"2005-05-31"	"FERREIRA Olivier"	"P"	"19424"	"7895"	"910893"	"6238566"	"5.5941282064846"	"43.215122929344"	"13028"	"La Ciotat"	"13"	""	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"19191"	"5140"	"RT"	"Association des Ecologistes de l'Euzière"	"1"	"2006-12-31"	"ANONYME"	"P"	"13232"	"1669"	"700378"	"6210603"	"3.00463115139519"	"42.9947773537847"	"11266"	"Port-la-Nouvelle"	"11"	"PECH GARDIE"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1415722"	"284790"	"RT"	"Bureau d'études ECOMED"	"1"	"2007-04-13"	"LEJEUNE Solenne / AUDA Pascal"	"P"	"19424"	"7895"	"910878"	"6238739"	"5.59401371180704"	"43.2166826680138"	"13028"	"La Ciotat"	"13"	"ROUMAGOUA"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1415814"	"284872"	"RT"	"Bureau d'études ECOMED"	"1"	"2007-05-25"	"LEJEUNE Solenne"	"P"	"19424"	"7895"	"912339"	"6238943"	"5.61205541449031"	"43.2180835194643"	"13023"	"Ceyreste"	"13"	"MAOUGAVI"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1722305"	"355015"	"RT"	"Bureau d'études ECOMED"	"9"	"2005-04-27"	"MICHAUD Henri / AUDA Pascal / CRUON Roger"	"P"	"19712"	"8001"	"921830"	"6241410"	"5.72976521325042"	"43.2373746744024"	"83035"	"Le Castellet"	"83"	"LA ROCHE REDONNE"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1753905"	"359416"	"RT"	"Bureau d'études ECOMED"	"1"	"2007-04-26"	"LEJEUNE Solenne"	"P"	"19710"	"8000"	"920514"	"6233145"	"5.7100944092196"	"43.1634831422864"	"83112"	"Saint-Cyr-sur-Mer"	"83"	"LA GACHE"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1415800"	"284860"	"RT"	"Bureau d'études ECOMED"	"1"	"2007-07-13"	"LEJEUNE Solenne"	"P"	"19567"	"7895"	"917204"	"6237820"	"5.67138913077202"	"43.2065239751864"	"13028"	"La Ciotat"	"13"	"LA LOUSIANNE"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1763412"	"361522"	"RT"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"2"	"2010-12-18"	"MICHAUD Henri / MORVANT Yves"	"P"	"19711"	"8000"	"922891"	"6236466"	"5.74070024199596"	"43.1925992497635"	"83027"	"La Cadière-d'Azur"	"83"	"LE DEFENDS"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1753830"	"359351"	"RT"	"Bureau d'études ECOMED"	"1"	"2007-06-29"	"LEJEUNE Solenne"	"P"	"19710"	"8000"	"921809"	"6230656"	"5.72494201949693"	"43.1407080424452"	"83112"	"Saint-Cyr-sur-Mer"	"83"	"LES ENGRAVIERS"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1415918"	"284960"	"RT"	"Bureau d'études ECOMED"	"1"	"2007-05-30"	"LEJEUNE Solenne"	"P"	"19424"	"7895"	"914613"	"6237186"	"5.63928579751051"	"43.2016079637253"	"13028"	"La Ciotat"	"13"	"CLOS ST-ELOI"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"20507947"	"8015644"	"RT"	"Agence MTDA"	"1"	"2015-05-19"	"MALLOL Sébastien"	"P"	"19711"	"8000"	"920610"	"6239395"	"5.71391226978361"	"43.2196384020367"	"83027"	"La Cadière-d'Azur"	"83"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1415750"	"284818"	"RT"	"Bureau d'études ECOMED"	"1"	"2007-07-13"	"LEJEUNE Solenne"	"P"	"19567"	"7895"	"917012"	"6238080"	"5.66913757508711"	"43.2089197321023"	"13023"	"Ceyreste"	"13"	"LA LOUSIANNE"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"9875711"	"1400786"	"RT"	"Bureau d'études ECOMED"	"1"	"2012-03-27"	"VOLANT Jérôme"	"P"	"19424"	"7895"	"914344"	"6237015"	"5.6359099515418"	"43.2001514926443"	"13028"	"La Ciotat"	"13"	""	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1415854"	"284906"	"RT"	"Bureau d'études ECOMED"	"1"	"2007-05-25"	"LEJEUNE Solenne"	"P"	"19424"	"7895"	"912498"	"6239372"	"5.61418454945957"	"43.2218929809163"	"13023"	"Ceyreste"	"13"	"MAOUGAVI"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"8475467"	"1170714"	"RT"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"1"	"2015-10-25"	"MORVANT Yves / MICHAUD Henri"	"P"	"19566"	"7895"	"918916"	"6232529"	"5.69021257789859"	"43.1584370772241"	"83112"	"Saint-Cyr-sur-Mer"	"83"	"LE PIGEONNIER"	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1415915"	"284957"	"RT"	"Bureau d'études ECOMED"	"1"	"2007-06-19"	"AUDA Pascal"	"P"	"19424"	"7895"	"911189"	"6238499"	"5.5977394809829"	"43.2144330694781"	"13028"	"La Ciotat"	"13"	"ROUMAGOUA"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1620655"	"347016"	"RT"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"2"	"2006-12-03"	"MICHAUD Henri / MORVANT Yves"	"P"	"19711"	"8000"	"921573"	"6235629"	"5.72415189594452"	"43.1854852067551"	"83112"	"Saint-Cyr-sur-Mer"	"83"	"CHEMIN DE LA CLARE"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1415756"	"284824"	"RT"	"Bureau d'études ECOMED"	"1"	"2007-05-30"	"LEJEUNE Solenne"	"P"	"19424"	"7895"	"911909"	"6238651"	"5.60665114881716"	"43.21558618477"	"13023"	"Ceyreste"	"13"	"MAOUGAVI"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"8475037"	"1170706"	"RT"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"1"	"2015-10-25"	"MORVANT Yves / MICHAUD Henri"	"P"	"19566"	"7895"	"918708"	"6232105"	"5.68748121561608"	"43.1546892581385"	"83112"	"Saint-Cyr-sur-Mer"	"83"	"COLLINE DU PIGEONNIER"	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"8089775"	"1080726"	"RT"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"1"	"2014-11-10"	"MORVANT Yves / MICHAUD Henri"	"P"	"19710"	"8000"	"920185"	"6231896"	"5.7055284585225"	"43.1523568946135"	"83112"	"Saint-Cyr-sur-Mer"	"83"	"PORT D'ALON"	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1483175"	"311058"	"BIB"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"1"	"1952-01-01"	"MOLINIER René Hervé André"	"T"	"19566"	"7895"	"919635"	"6233398"	"5.69940627516124"	"43.1660282330781"	"83112"	"Saint-Cyr-sur-Mer"	"83"	"LA MADRAGUE"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"170636"	"11426"	"RT"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"1"	"1998-11-30"	"MICHAUD Henri"	"T"	"13591"	"6039"	"711309"	"6227525"	"3.13891934192762"	"43.1468843429641"	"11262"	"Narbonne"	"11"	"ROMARIN"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1415932"	"284974"	"RT"	"Bureau d'études ECOMED"	"1"	"2007-06-19"	"AUDA Pascal"	"P"	"19424"	"7895"	"911078"	"6238878"	"5.59652834742032"	"43.217873190543"	"13028"	"La Ciotat"	"13"	"ROUMAGOUA"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"11828358"	"2488426"	"RT"	"Réseau des botanistes amateurs (RBA)"	"9"	"2016-05-21"	"MOLINA James"	"P"	"13233"	"1669"	"700392"	"6218752"	"3.00480875565935"	"43.0680669704828"	"11379"	"Sigean"	"11"	"ILE DE L'AUTE"	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1753888"	"359400"	"RT"	"Bureau d'études ECOMED"	"1"	"2007-06-06"	"LEJEUNE Solenne"	"P"	"19854"	"8000"	"925477"	"6232284"	"5.7706685215282"	"43.1541944795005"	"83123"	"Sanary-sur-Mer"	"83"	"POINTE DU CERVEAU"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"4127592"	"658081"	"RT"	"Bureau d'études ECOSPHERE"	"1"	"2013-05-28"	"DUMOULIN Jérémy"	"P"	"19856"	"8001"	"928966"	"6240536"	"5.81712153272079"	"43.2272636252242"	"83016"	"Le Beausset"	"83"	""	"Convolvulus lanuginosus Desr., 1792"	""	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"9873699"	"1398774"	"RT"	"Bureau d'études ECOMED"	"1"	"2013-11-20"	"VOLANT Jérôme"	"P"	"19424"	"7895"	"913853"	"6239164"	"5.6307564628379"	"43.2196183108202"	"13023"	"Ceyreste"	"13"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1415728"	"284796"	"RT"	"Bureau d'études ECOMED"	"1"	"2007-07-13"	"LEJEUNE Solenne"	"P"	"19567"	"7895"	"917061"	"6238331"	"5.66984413344535"	"43.2111612953249"	"13023"	"Ceyreste"	"13"	"LA LOUSIANNE"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1753868"	"359380"	"RT"	"Bureau d'études ECOMED"	"1"	"2007-04-22"	"LEJEUNE Solenne"	"P"	"19566"	"7895"	"918944"	"6232501"	"5.69054467799202"	"43.1581767939622"	"83112"	"Saint-Cyr-sur-Mer"	"83"	"LE PIGEONNIER"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"23053486"	"8372547"	"RT"	"Bureau d'étude Naturalia Environnement"	"1"	"2016-04-27"	"PRUNIER Robin"	"P"	"19856"	"8001"	"928171"	"6241750"	"5.80787929205888"	"43.2384315155782"	"83016"	"Le Beausset"	"83"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1434936"	"293375"	"RT"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"2"	"2011-12-18"	"MICHAUD Henri / MORVANT Yves"	"P"	"19567"	"7895"	"917270"	"6237192"	"5.67193898678961"	"43.2008582788784"	"13028"	"La Ciotat"	"13"	"PLAINES BARONNES"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"20507233"	"8015375"	"RT"	"Agence MTDA"	"1"	"2015-05-19"	"MALLOL Sébastien"	"P"	"19712"	"8001"	"921305"	"6240411"	"5.72288611981623"	"43.2285568560101"	"83027"	"La Cadière-d'Azur"	"83"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"23053494"	"8372555"	"RT"	"Bureau d'étude Naturalia Environnement"	"1"	"2016-04-27"	"PRUNIER Robin"	"P"	"19856"	"8001"	"928170"	"6241785"	"5.80788230590504"	"43.2387464693705"	"83016"	"Le Beausset"	"83"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1763410"	"361521"	"RT"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"2"	"2010-12-18"	"MICHAUD Henri / MORVANT Yves"	"P"	"19711"	"8000"	"922906"	"6236361"	"5.74083973929292"	"43.1916506724397"	"83027"	"La Cadière-d'Azur"	"83"	"LE DEFENDS"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"9875699"	"1400774"	"RT"	"Bureau d'études ECOMED"	"1"	"2012-03-27"	"VOLANT Jérôme"	"P"	"19424"	"7895"	"914434"	"6236955"	"5.63699127827741"	"43.1995850717619"	"13028"	"La Ciotat"	"13"	""	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1753891"	"359403"	"RT"	"Bureau d'études ECOMED"	"1"	"2007-06-29"	"LEJEUNE Solenne"	"P"	"19710"	"8000"	"922518"	"6231117"	"5.73384119716551"	"43.1446316596353"	"83009"	"Bandol"	"83"	"PARC BELLEVUE"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1753911"	"359422"	"RT"	"Bureau d'études ECOMED"	"9"	"2007-04-22"	"LEJEUNE Solenne"	"P"	"19566"	"7895"	"918424"	"6232269"	"5.68406259086546"	"43.1562503931021"	"83112"	"Saint-Cyr-sur-Mer"	"83"	"LE PIGEONNIER"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1415741"	"284809"	"RT"	"Bureau d'études ECOMED"	"1"	"2007-05-25"	"LEJEUNE Solenne"	"P"	"19424"	"7895"	"912448"	"6239232"	"5.61351290637512"	"43.2206492413385"	"13023"	"Ceyreste"	"13"	"MAOUGAVI"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1753867"	"359379"	"RT"	"Bureau d'études ECOMED"	"1"	"2007-06-29"	"LEJEUNE Solenne"	"P"	"19710"	"8000"	"921760"	"6230656"	"5.72434052806906"	"43.1407232470958"	"83112"	"Saint-Cyr-sur-Mer"	"83"	"LES ENGRAVIERS"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1734063"	"357898"	"RT"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"2"	"2010-03-14"	"MICHAUD Henri / MORVANT Yves"	"P"	"19710"	"8000"	"922774"	"6231451"	"5.7371260640174"	"43.1475542867396"	"83009"	"Bandol"	"83"	"ROUSTAGNON"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1772131"	"362270"	"BIB"	"Bureau d'Etudes CERCIS"	"1"	"2010-12-31"	"FAURE Karine"	"P"	"19710"	"8000"	"921835"	"6230424"	"5.72516285276822"	"43.1386144894437"	"83112"	"Saint-Cyr-sur-Mer"	"83"	""	"Convolvulus lanuginosus"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"23004833"	"8361173"	"RT"	"Association Les Amis du Conservatoire botanique national méditerranéen"	"1"	"2018-11-08"	"MORVANT Yves"	"P"	"19567"	"7895"	"917827"	"6235270"	"5.67798229491272"	"43.1834103163072"	"83112"	"Saint-Cyr-sur-Mer"	"83"	"VAUSSIER"	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1415840"	"284894"	"RT"	"Bureau d'études ECOMED"	"1"	"2007-05-25"	"LEJEUNE Solenne"	"P"	"19424"	"7895"	"912798"	"6239313"	"5.61784844122791"	"43.2212731751186"	"13023"	"Ceyreste"	"13"	"MAOUGAVI"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1617540"	"346921"	"RT"	"Réseau des botanistes amateurs (RBA)"	"2"	"2006-10-22"	"MORVANT Yves"	"P"	"19855"	"8000"	"929736"	"6239132"	"5.82596931724046"	"43.2143951231125"	"83016"	"Le Beausset"	"83"	"LA BARO NUECHO"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"8496055"	"1173282"	"RT"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"1"	"2015-11-15"	"MORVANT Yves / MICHAUD Henri"	"P"	"19567"	"7895"	"918843"	"6239156"	"5.69209160027767"	"43.2180338152976"	"83027"	"La Cadière-d'Azur"	"83"	"VALLON DU FAINÉANT"	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"12966510"	"2692514"	"RT"	"Association INFLOVAR"	"1"	"1997-04-22"	"ASSOCIATION INVENTAIRE FLORE DU VAR"	"T"	"19710"	"8000"	"924830"	"6234152.99999999"	"5.7635281104638"	"43.1711991102827"	"83027"	"La Cadière-d'Azur"	"83"	"VALLAT DE FONTANIEU"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1696698"	"352275"	"RT"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"2"	"2008-12-07"	"MICHAUD Henri / MORVANT Yves"	"P"	"19567"	"7895"	"919033"	"6239148"	"5.69442371056258"	"43.2179036148689"	"83027"	"La Cadière-d'Azur"	"83"	"RUISSEAU FAINEANT"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"8316963"	"1155175"	"RT"	"Société Linnéenne de Provence"	"1"	"2010-11-17"	"VOLANT Jérôme"	"P"	"19424"	"7895"	"910699"	"6238899"	"5.59187799187993"	"43.2181739676554"	"13028"	"La Ciotat"	"13"	""	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"242115"	"19219"	"RT"	"Réseau des botanistes amateurs (RBA)"	"1"	"2000-06-01"	"BRUNET Catherine"	"T"	"13229"	"1667"	"702536"	"6199719"	"3.03101798706219"	"42.8968928429742"	"11202"	"Leucate"	"11"	"COURBATIERES"	"Convolvulus lanuginosus"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1415896"	"284939"	"RT"	"Bureau d'études ECOMED"	"1"	"2007-06-19"	"LEJEUNE Solenne / AUDA Pascal"	"P"	"19424"	"7895"	"911038"	"6238660"	"5.59594852061899"	"43.2159251522448"	"13028"	"La Ciotat"	"13"	"ROUMAGOUA"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"8253368"	"1136782"	"RT"	"Bureau d'étude Naturalia Environnement"	"1"	"2014-05-19"	"CROZE Thomas"	"P"	"19424"	"7895"	"910171"	"6237750"	"5.58492500093072"	"43.2079998692584"	"13028"	"La Ciotat"	"13"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1422403"	"288053"	"RT"	"Bureau d'études ECOMED"	"1"	"2006-04-27"	"ABOUCAYA Annie / FERREIRA Olivier"	"P"	"19424"	"7895"	"910529"	"6238706"	"5.58971042898623"	"43.2164890156898"	"13022"	"Cassis"	"13"	"LE MENTAURE"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
