id_observation	id_releve	code_perso	id_releve_type	nom_org_f	date_releve_deb	annee	date_releve_fin	nom_obs	nom_org_obs	id_precision	id_maille_inpn_5	id_maille_inpn_10	x_l93	y_l93	lon_wgs84	lat_wgs84	commune	insee_comm	insee_dept	lieudit	nom_cite	cd_nom	cd_ref	nom_reconnu	tax_type	famille	nom_programme	sinp_dspublique	valid_reg	
"39212620"	"13827320"	""	"RT"	"Bureau d'études Naturalia-Environnement"	"2017-06-06"	"2017"	"2017-06-06"	"SAUVE Romain"	"Bureau d'études Naturalia-Environnement"	"P"	"5kmL93E0675N6185"	"10kmL93E067N618"	"678543.4400000001"	"6189228"	"2.7379900901352965"	"42.80223943445558"	"Tautavel"	"66205"	"66"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	"Donnée privée"	"Probable"	
"39212337"	"13825492"	""	"RT"	"Bureau d'études Naturalia-Environnement"	"2017-04-21"	"2017"	"2017-04-21"	"SAUVE Romain"	"Bureau d'études Naturalia-Environnement"	"P"	"5kmL93E0675N6185"	"10kmL93E067N618"	"678641.4"	"6189070.5"	"2.739192640947709"	"42.80082613949102"	"Tautavel"	"66205"	"66"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	"Donnée privée"	"Probable"	
"39211646"	"13821177"	""	"RT"	"Bureau d'études Naturalia-Environnement"	"2017-04-21"	"2017"	"2017-04-21"	"SAUVE Romain"	"Bureau d'études Naturalia-Environnement"	"P"	"5kmL93E0675N6185"	"10kmL93E067N618"	"678885.9400000001"	"6187375"	"2.74224625032439"	"42.785587850920955"	"Tautavel"	"66205"	"66"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	"Donnée privée"	"Probable"	
"39211338"	"13819928"	""	"RT"	"Bureau d'études Naturalia-Environnement"	"2017-04-21"	"2017"	"2017-04-21"	"SAUVE Romain"	"Bureau d'études Naturalia-Environnement"	"P"	"5kmL93E0675N6185"	"10kmL93E067N618"	"678773.56"	"6187302"	"2.740877285157936"	"42.78492815085025"	"Tautavel"	"66205"	"66"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	"Donnée privée"	"Probable"	
"39210733"	"13816081"	""	"RT"	"Bureau d'études Naturalia-Environnement"	"2017-04-21"	"2017"	"2017-04-21"	"SAUVE Romain"	"Bureau d'études Naturalia-Environnement"	"P"	"5kmL93E0675N6185"	"10kmL93E067N618"	"678661.06"	"6189081.5"	"2.7394322619187235"	"42.80092563303313"	"Tautavel"	"66205"	"66"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	"Donnée privée"	"Probable"	
"39210620"	"13815048"	""	"RT"	"Bureau d'études Naturalia-Environnement"	"2017-05-16"	"2017"	"2017-05-16"	"SAUVE Romain"	"Bureau d'études Naturalia-Environnement"	"P"	"5kmL93E0675N6185"	"10kmL93E067N618"	"678748.6"	"6187473.5"	"2.740565708473608"	"42.78646948801672"	"Tautavel"	"66205"	"66"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	"Donnée privée"	"Probable"	
"39210305"	"13812555"	""	"RT"	"Bureau d'études Naturalia-Environnement"	"2017-04-21"	"2017"	"2017-04-21"	"SAUVE Romain"	"Bureau d'études Naturalia-Environnement"	"P"	"5kmL93E0675N6185"	"10kmL93E067N618"	"678648.4400000001"	"6189069"	"2.7392786654142856"	"42.80081286082479"	"Tautavel"	"66205"	"66"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	"Donnée privée"	"Probable"	
"39210124"	"13811703"	""	"RT"	"Bureau d'études Naturalia-Environnement"	"2017-04-21"	"2017"	"2017-04-21"	"SAUVE Romain"	"Bureau d'études Naturalia-Environnement"	"P"	"5kmL93E0675N6185"	"10kmL93E067N618"	"678664.9"	"6189080"	"2.7394792118789413"	"42.80091225924685"	"Tautavel"	"66205"	"66"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	"Donnée privée"	"Probable"	
"39209927"	"13810018"	""	"RT"	"Bureau d'études Naturalia-Environnement"	"2017-04-21"	"2017"	"2017-04-21"	"SAUVE Romain"	"Bureau d'études Naturalia-Environnement"	"P"	"5kmL93E0675N6185"	"10kmL93E067N618"	"678852.25"	"6187382.5"	"2.7418346770715583"	"42.78565429892915"	"Tautavel"	"66205"	"66"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	"Donnée privée"	"Probable"	
"38188978"	"12885619"	""	"RT"	"Conservatoire d'espaces naturels Occitanie"	"2021-05-14"	"2021"	"2021-05-14"	"NICOLAS Sylvain"	"Conservatoire d'espaces naturels Occitanie"	"P"	"5kmL93E0675N6185"	"10kmL93E067N618"	"677337"	"6185265"	"2.7234276511758124"	"42.76656844637231"	"Estagel"	"66071"	"66"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	"Donnée publique"	"Probable"	
"24922834"	"8707583"	""	"RT"	"Conservatoire d'espaces naturels Occitanie"	"2020-05-12"	"2020"	"2020-05-12"	"NICOLAS Sylvain"	"Conservatoire d'espaces naturels Occitanie"	"P"	"5kmL93E0675N6185"	"10kmL93E067N618"	"677424"	"6185596"	"2.7244752692886207"	"42.76954737838488"	"Estagel"	"66071"	"66"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	"Donnée publique"	"Probable"	
"24922510"	"8704912"	""	"RT"	"Conservatoire d'espaces naturels Occitanie"	"2020-05-07"	"2020"	"2020-05-07"	"NICOLAS Sylvain"	"Conservatoire d'espaces naturels Occitanie"	"P"	"5kmL93E0675N6185"	"10kmL93E067N618"	"676631"	"6185012"	"2.7148230667539215"	"42.764271014351024"	"Estagel"	"66071"	"66"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	"Donnée publique"	"Probable"	
"24925717"	"8706831"	""	"RT"	"Conservatoire d'espaces naturels Occitanie"	"2016-04-27"	"2016"	"2016-04-27"	"BOUTELOUP Romain"	"Conservatoire d'espaces naturels Occitanie"	"P"	"5kmL93E0680N6190"	"10kmL93E068N619"	"684698"	"6190465"	"2.813108439605461"	"42.813519700331994"	"Espira-de-l'Agly"	"66069"	"66"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	"Donnée publique"	"Probable"	
"38198312"	"12904043"	""	"RT"	"Conservatoire d'espaces naturels Occitanie"	"2021-05-14"	"2021"	"2021-05-14"	"NICOLAS Sylvain"	"Conservatoire d'espaces naturels Occitanie"	"P"	"5kmL93E0675N6185"	"10kmL93E067N618"	"676776"	"6185433"	"2.716574077168142"	"42.76806113566677"	"Estagel"	"66071"	"66"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	"Donnée publique"	"Probable"	
"38188515"	"12903803"	""	"RT"	"Conservatoire d'espaces naturels Occitanie"	"2022-05-09"	"2022"	"2022-05-09"	"NICOLAS Sylvain"	"Conservatoire d'espaces naturels Occitanie"	"P"	"5kmL93E0675N6185"	"10kmL93E067N618"	"677223"	"6185396"	"2.7220308135889"	"42.76774273673306"	"Estagel"	"66071"	"66"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	"Donnée publique"	"Probable"	
"38187623"	"12892248"	""	"RT"	"Conservatoire d'espaces naturels Occitanie"	"2021-05-14"	"2021"	"2021-05-14"	"NICOLAS Sylvain"	"Conservatoire d'espaces naturels Occitanie"	"P"	"5kmL93E0675N6185"	"10kmL93E067N618"	"676996"	"6185211"	"2.7192685687511"	"42.766072084378635"	"Estagel"	"66071"	"66"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	"Donnée publique"	"Probable"	
"24378854"	"8611730"	"4292"	"RT"	"Réseau des botanistes correspondants du CBNMed"	"2010-07-03"	"2010"	"2010-07-03"	"LEWIN Jean-Marc"	"Réseau des botanistes correspondants du CBNMed"	"T"	"5kmL93E0680N6185"	"10kmL93E068N618"	"680471"	"6189841"	"2.761502762432781"	"42.80780673810483"	"Tautavel"	"66205"	"66"	"Coma de Roque Rouge"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	"Donnée privée"	"Probable"	
"24531646"	"8611659"	"4920"	"RT"	"Réseau des botanistes correspondants du CBNMed"	"2015-05-20"	"2015"	"2015-05-20"	"LEWIN Jean-Marc"	"Réseau des botanistes correspondants du CBNMed"	"T"	"5kmL93E0680N6180"	"10kmL93E068N618"	"680470"	"6184833"	"2.761675543106912"	"42.76277998032292"	"Calce"	"66030"	"66"	"la Cressa"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	"Donnée privée"	"Probable"	
"24288847"	"8611292"	"2638"	"RT"	"Réseau des botanistes correspondants du CBNMed"	"2005-05-14"	"2005"	"2005-05-14"	"LEWIN Jean-Marc"	"Réseau des botanistes correspondants du CBNMed"	"P"	"5kmL93E0675N6185"	"10kmL93E067N618"	"677184"	"6186725"	"2.7215001895329394"	"42.77969160553955"	"Estagel"	"66071"	"66"	"la Gironella Alta"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	""	"Probable"	
"24340638"	"8611676"	"2169"	"RT"	"Réseau des botanistes correspondants du CBNMed"	"2009-05-06"	"2009"	"2009-05-06"	"LEWIN Jean-Marc"	"Réseau des botanistes correspondants du CBNMed"	"T"	"5kmL93E0680N6180"	"10kmL93E068N618"	"681471"	"6184724"	"2.7739008020895413"	"42.76181822404726"	"Calce"	"66030"	"66"	"les Comes de la Quera"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	"Donnée privée"	"Probable"	
"24286439"	"8611939"	"2271"	"RT"	"Réseau des botanistes correspondants du CBNMed"	"2004-05-29"	"2004"	"2004-05-29"	"LEWIN Jean-Marc"	"Réseau des botanistes correspondants du CBNMed"	"T"	"5kmL93E0680N6185"	"10kmL93E068N618"	"683213"	"6185858"	"2.795111463701017"	"42.77206105186513"	"Cases-de-Pène"	"66041"	"66"	"Oratori de Perdigós"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	"Donnée privée"	"Probable"	
"24297062"	"8611713"	"4322"	"RT"	"Réseau des botanistes correspondants du CBNMed"	"2006-09-27"	"2006"	"2006-09-27"	"LEWIN Jean-Marc"	"Réseau des botanistes correspondants du CBNMed"	"T"	"5kmL93E0680N6185"	"10kmL93E068N618"	"680471"	"6188972"	"2.761532789333387"	"42.799989180174954"	"Tautavel"	"66205"	"66"	"Serrat de Trenque Bouteills"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	""	"Probable"	
"24346146"	"8611203"	"2637"	"RT"	"Réseau des botanistes correspondants du CBNMed"	"2009-06-06"	"2009"	"2009-06-06"	"LEWIN Jean-Marc"	"Réseau des botanistes correspondants du CBNMed"	"T"	"5kmL93E0675N6180"	"10kmL93E067N618"	"677376"	"6184795"	"2.723920184016997"	"42.76234410812939"	"Estagel"	"66071"	"66"	"Serrat d'en Bugader"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	"Donnée privée"	"Probable"	
"24371619"	"8611216"	"2633"	"RT"	"Réseau des botanistes correspondants du CBNMed"	"2010-05-22"	"2010"	"2010-05-22"	"LEWIN Jean-Marc"	"Réseau des botanistes correspondants du CBNMed"	"T"	"5kmL93E0675N6180"	"10kmL93E067N618"	"677465"	"6183683"	"2.725056369827089"	"42.7523518019779"	"Estagel"	"66071"	"66"	"Còrrec del Caponat"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	""	"Probable"	
"24457845"	"8611458"	"607"	"RT"	"Réseau des botanistes correspondants du CBNMed"	"2013-05-02"	"2013"	"2013-05-02"	"LEWIN Jean-Marc"	"Réseau des botanistes correspondants du CBNMed"	"T"	"5kmL93E0675N6185"	"10kmL93E067N618"	"679469"	"6188840"	"2.7493086079448417"	"42.79877529725618"	"Tautavel"	"66205"	"66"	"Planal de la Jasse dels Porcs"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	"Donnée privée"	"Probable"	
"24346195"	"8611347"	"2159"	"RT"	"Réseau des botanistes correspondants du CBNMed"	"2009-06-06"	"2009"	"2009-06-06"	"LEWIN Jean-Marc"	"Réseau des botanistes correspondants du CBNMed"	"T"	"5kmL93E0675N6180"	"10kmL93E067N618"	"678717"	"6184584"	"2.740292981428449"	"42.76048607137822"	"Calce"	"66030"	"66"	"Venta Farina"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	"Donnée privée"	"Probable"	
"24426740"	"8611750"	"2162"	"RT"	"Réseau des botanistes correspondants du CBNMed"	"2012-05-05"	"2012"	"2012-05-05"	"LEWIN Jean-Marc"	"Réseau des botanistes correspondants du CBNMed"	"T"	"5kmL93E0680N6185"	"10kmL93E068N618"	"681129"	"6185697"	"2.7696895068506198"	"42.770563895294345"	"Calce"	"66030"	"66"	"Coma dels Tres Forns"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	"Donnée privée"	"Probable"	
"24531789"	"8611679"	"4919"	"RT"	"Réseau des botanistes correspondants du CBNMed"	"2015-05-20"	"2015"	"2015-05-20"	"LEWIN Jean-Marc"	"Réseau des botanistes correspondants du CBNMed"	"T"	"5kmL93E0680N6180"	"10kmL93E068N618"	"681471"	"6184724"	"2.7739008020895413"	"42.76181822404726"	"Calce"	"66030"	"66"	"Roc Rodon ouest"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	"Donnée privée"	"Probable"	
"24489536"	"8610242"	"110"	"RT"	"Réseau des botanistes correspondants du CBNMed"	"2014-04-09"	"2014"	"2014-04-09"	"LEWIN Jean-Marc"	"Réseau des botanistes correspondants du CBNMed"	"T"	"5kmL93E0665N6185"	"10kmL93E066N618"	"669454"	"6187089"	"2.627115948097268"	"42.782679733766024"	"Planèzes"	"66143"	"66"	"Sarrat del Coude"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	"Donnée privée"	"Probable"	
"24371693"	"8611235"	"2174"	"RT"	"Réseau des botanistes correspondants du CBNMed"	"2010-05-22"	"2010"	"2010-05-22"	"LEWIN Jean-Marc"	"Réseau des botanistes correspondants du CBNMed"	"T"	"5kmL93E0675N6180"	"10kmL93E067N618"	"677876"	"6184795"	"2.7300309526247046"	"42.76235967686861"	"Calce"	"66030"	"66"	"Còrrec del Caponat haut"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	"Donnée privée"	"Probable"	
"24492929"	"8612228"	"89"	"RT"	"Réseau des botanistes correspondants du CBNMed"	"2014-05-03"	"2014"	"2014-05-03"	"LEWIN Jean-Marc"	"Réseau des botanistes correspondants du CBNMed"	"T"	"5kmL93E0680N6185"	"10kmL93E068N618"	"684398"	"6185395"	"2.8095960676465697"	"42.767925859464704"	"Baixas"	"66014"	"66"	"Cami Real"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	""	"Probable"	
"24457929"	"8611459"	"606"	"RT"	"Réseau des botanistes correspondants du CBNMed"	"2013-05-02"	"2013"	"2013-05-02"	"LEWIN Jean-Marc"	"Réseau des botanistes correspondants du CBNMed"	"T"	"5kmL93E0675N6185"	"10kmL93E067N618"	"679469"	"6188840"	"2.7493086079448417"	"42.79877529725618"	"Tautavel"	"66205"	"66"	"Puig d'en Paillat"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	"Donnée privée"	"Probable"	
"24427148"	"8611785"	"1365"	"RT"	"Réseau des botanistes correspondants du CBNMed"	"2012-05-05"	"2012"	"2012-05-05"	"LEWIN Jean-Marc"	"Réseau des botanistes correspondants du CBNMed"	"T"	"5kmL93E0680N6185"	"10kmL93E068N618"	"681630"	"6185697"	"2.7758011066181214"	"42.77057685410943"	"Cases-de-Pène"	"66041"	"66"	"Santa Coloma Ouest"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	"Donnée privée"	"Probable"	
"24604379"	"8611248"	"5458"	"RT"	"Réseau des botanistes correspondants du CBNMed"	"2018-04-26"	"2018"	"2018-04-26"	"LEWIN Jean-Marc"	"Réseau des botanistes correspondants du CBNMed"	"T"	"5kmL93E0675N6185"	"10kmL93E067N618"	"676464"	"6185836"	"2.7127474168227477"	"42.771673159600326"	"Estagel"	"66071"	"66"	"Clots d'en Messeguer"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	"Donnée privée"	"Probable"	
"24456492"	"8611967"	"614"	"RT"	"Réseau des botanistes correspondants du CBNMed"	"2013-04-27"	"2013"	"2013-04-27"	"LEWIN Jean-Marc"	"Réseau des botanistes correspondants du CBNMed"	"T"	"5kmL93E0680N6185"	"10kmL93E068N618"	"683800"	"6188834"	"2.8021896005225133"	"42.79883337812236"	"Espira-de-l'Agly"	"66069"	"66"	"l'Estangomat"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	"Donnée privée"	"Probable"	
"24286343"	"8611710"	"2262"	"RT"	"Réseau des botanistes correspondants du CBNMed"	"2004-05-25"	"2004"	"2004-05-25"	"LEWIN Jean-Marc"	"Réseau des botanistes correspondants du CBNMed"	"T"	"5kmL93E0680N6185"	"10kmL93E068N618"	"680470"	"6187683"	"2.761577268935524"	"42.78840303603104"	"Cases-de-Pène"	"66041"	"66"	"Coma de les Eges"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	""	"Probable"	
"24448666"	"8611268"	"995"	"RT"	"Réseau des botanistes correspondants du CBNMed"	"2013-02-23"	"2013"	"2013-02-23"	"LEWIN Jean-Marc"	"Réseau des botanistes correspondants du CBNMed"	"T"	"5kmL93E0675N6185"	"10kmL93E067N618"	"676714"	"6185586"	"2.7158095637556747"	"42.76943340615255"	"Estagel"	"66071"	"66"	"Comelles dels Barrencs"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	"Donnée privée"	"Probable"	
"24369132"	"8611940"	"2261"	"RT"	"Réseau des botanistes correspondants du CBNMed"	"2010-05-12"	"2010"	"2010-05-12"	"LEWIN Jean-Marc"	"Réseau des botanistes correspondants du CBNMed"	"T"	"5kmL93E0680N6185"	"10kmL93E068N618"	"683213"	"6185858"	"2.795111463701017"	"42.77206105186513"	"Cases-de-Pène"	"66041"	"66"	"Coma de l'Ermita Est"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	"Donnée privée"	"Probable"	
"24296988"	"8611774"	"2258"	"RT"	"Réseau des botanistes correspondants du CBNMed"	"2006-09-27"	"2006"	"2006-09-27"	"LEWIN Jean-Marc"	"Réseau des botanistes correspondants du CBNMed"	"P"	"5kmL93E0680N6185"	"10kmL93E068N618"	"681320"	"6188640"	"2.771913918208875"	"42.79703047623311"	"Cases-de-Pène"	"66041"	"66"	"Collada d'en Gibert"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	""	"Probable"	
"24457714"	"8611423"	"608"	"RT"	"Réseau des botanistes correspondants du CBNMed"	"2013-05-02"	"2013"	"2013-05-02"	"LEWIN Jean-Marc"	"Réseau des botanistes correspondants du CBNMed"	"T"	"5kmL93E0675N6185"	"10kmL93E067N618"	"678468"	"6188840"	"2.7370798821704247"	"42.79874787327952"	"Tautavel"	"66205"	"66"	"l'Entou de la Caune d'en Llaurens Est"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	"Donnée privée"	"Probable"	
"24366282"	"8611452"	"2163"	"RT"	"Réseau des botanistes correspondants du CBNMed"	"2010-04-21"	"2010"	"2010-04-21"	"LEWIN Jean-Marc"	"Réseau des botanistes correspondants du CBNMed"	"T"	"5kmL93E0675N6185"	"10kmL93E067N618"	"679468"	"6185084"	"2.749444206911673"	"42.76500177180233"	"Calce"	"66030"	"66"	"Coume de la Soucarrade"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	"Donnée privée"	"Probable"	
"24320895"	"8611797"	"1893"	"RT"	"Réseau des botanistes correspondants du CBNMed"	"2008-05-03"	"2008"	"2008-05-03"	"LEWIN Jean-Marc"	"Réseau des botanistes correspondants du CBNMed"	"T"	"5kmL93E0680N6185"	"10kmL93E068N618"	"681931"	"6185212"	"2.7794869728187233"	"42.76622505014045"	"Baixas"	"66014"	"66"	"Roc Redoun"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	"Donnée privée"	"Probable"	
"33741616"	"10453145"	""	"RT"	"Réseau des botanistes correspondants du CBNMed"	"2020-05-26"	"2020"	"2020-05-26"	"LEWIN Jean-Marc"	"Réseau des botanistes correspondants du CBNMed"	"P"	"5kmL93E0680N6185"	"10kmL93E068N618"	"682933.76"	"6185544.09"	"2.7917194635932243"	"42.76923243242627"	"Cases-de-Pène"	"66041"	"66"	"COMA DE L'ERMITA"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	"Donnée privée"	"Probable"	
"33724762"	"10452108"	""	"RT"	"Réseau des botanistes correspondants du CBNMed"	"2020-06-05"	"2020"	"2020-06-05"	"LEWIN Jean-Marc"	"Réseau des botanistes correspondants du CBNMed"	"P"	"5kmL93E0680N6180"	"10kmL93E068N618"	"681360.01"	"6183736.58"	"2.772576671802293"	"42.75294115879598"	"Calce"	"66030"	"66"	"TERRA ROJA"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	""	"Probable"	
"39209306"	"13806389"	""	"RT"	"Bureau d'études Naturalia-Environnement"	"2017-06-06"	"2017"	"2017-06-06"	"SAUVE Romain"	"Bureau d'études Naturalia-Environnement"	"P"	"5kmL93E0675N6185"	"10kmL93E067N618"	"678524.4"	"6187388"	"2.737832189896137"	"42.78569404030434"	"Tautavel"	"66205"	"66"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	"Donnée privée"	"Probable"	
"39208185"	"13799788"	""	"RT"	"Bureau d'études Naturalia-Environnement"	"2017-06-06"	"2017"	"2017-06-06"	"SAUVE Romain"	"Bureau d'études Naturalia-Environnement"	"P"	"5kmL93E0675N6185"	"10kmL93E067N618"	"678520.9"	"6187390"	"2.7377893821634087"	"42.78571191917651"	"Tautavel"	"66205"	"66"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	"Donnée privée"	"Probable"	
"39209003"	"13804375"	""	"RT"	"Bureau d'études Naturalia-Environnement"	"2017-04-21"	"2017"	"2017-04-21"	"SAUVE Romain"	"Bureau d'études Naturalia-Environnement"	"P"	"5kmL93E0675N6185"	"10kmL93E067N618"	"678917.5"	"6187183"	"2.7426391613864696"	"42.783862374302856"	"Tautavel"	"66205"	"66"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	"Donnée privée"	"Probable"	
"39208450"	"13801101"	""	"RT"	"Bureau d'études Naturalia-Environnement"	"2017-04-21"	"2017"	"2017-04-21"	"SAUVE Romain"	"Bureau d'études Naturalia-Environnement"	"P"	"5kmL93E0675N6185"	"10kmL93E067N618"	"678674.8"	"6189093.5"	"2.7395995552926267"	"42.801033942339295"	"Tautavel"	"66205"	"66"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	"Donnée privée"	"Probable"	
"39208644"	"13801892"	""	"RT"	"Bureau d'études Naturalia-Environnement"	"2017-06-06"	"2017"	"2017-06-06"	"SAUVE Romain"	"Bureau d'études Naturalia-Environnement"	"P"	"5kmL93E0675N6185"	"10kmL93E067N618"	"678571.75"	"6189230"	"2.7383357051700643"	"42.8022582622103"	"Tautavel"	"66205"	"66"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	"Donnée privée"	"Probable"	
"39208812"	"13803731"	""	"RT"	"Bureau d'études Naturalia-Environnement"	"2017-04-21"	"2017"	"2017-04-21"	"SAUVE Romain"	"Bureau d'études Naturalia-Environnement"	"P"	"5kmL93E0675N6185"	"10kmL93E067N618"	"678658.4400000001"	"6189071"	"2.739400692727615"	"42.80083114127238"	"Tautavel"	"66205"	"66"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	"Donnée privée"	"Probable"	
