id_observation	id_releve	code_perso	id_releve_type	nom_org_f	date_releve_deb	annee	date_releve_fin	nom_obs	nom_org_obs	id_precision	code_gps	id_maille_inpn_10	id_maille_inpn_5	x_l93	y_l93	lon_wgs84	lat_wgs84	commune	insee_comm	insee_dept	lieudit	nom_cite	cd_nom	cd_ref	nom_reconnu	tax_type	rang	famille	nom_programme	sinp_dspublique	valid_reg	
"1753830"	"359351"	""	"RT"	"Bureau d'études ECO-MED (Ecologie et Médiation)"	"2007-06-29"	"2007"	"2007-06-29"	"LEJEUNE Solenne"	"Bureau d'études ECO-MED (Ecologie et Médiation)"	"P"	""	"10kmL93E092N623"	"5kmL93E0920N6230"	"921809"	"6230656"	"5.72494201949693"	"43.1407080424452"	"Saint-Cyr-sur-Mer"	"83112"	"83"	"LES ENGRAVIERS"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"ES"	"Convolvulaceae"	""	""	"Probable"	
"1753829"	"359350"	""	"RT"	"Bureau d'études ECO-MED (Ecologie et Médiation)"	"2007-07-02"	"2007"	"2007-07-02"	"LEJEUNE Solenne"	"Bureau d'études ECO-MED (Ecologie et Médiation)"	"P"	""	"10kmL93E092N623"	"5kmL93E0920N6235"	"922402"	"6239450"	"5.73596305978268"	"43.2195766858262"	"La Cadière-d'Azur"	"83027"	"83"	"LES LUCQUETTES"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"ES"	"Convolvulaceae"	""	""	"Probable"	
"1753170"	"359190"	""	"RT"	"Bureau d'études ECO-MED (Ecologie et Médiation)"	"2007-04-24"	"2007"	"2007-04-24"	"LEJEUNE Solenne"	"Bureau d'études ECO-MED (Ecologie et Médiation)"	"P"	""	"10kmL93E091N623"	"5kmL93E0915N6230"	"919264"	"6232602"	"5.69451636028818"	"43.1589865982022"	"Saint-Cyr-sur-Mer"	"83112"	"83"	"LA NARTETTE"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"ES"	"Convolvulaceae"	""	""	"Probable"	
"1745979"	"358635"	""	"RT"	"Bureau d'études ECO-MED (Ecologie et Médiation)"	"2007-07-13"	"2007"	"2007-07-13"	"LEJEUNE Solenne"	"Bureau d'études ECO-MED (Ecologie et Médiation)"	"P"	""	"10kmL93E091N623"	"5kmL93E0915N6235"	"918044"	"6237311"	"5.6814998444654"	"43.2016921038702"	"La Cadière-d'Azur"	"83027"	"83"	"LES PLAINES BARONNES"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"ES"	"Convolvulaceae"	""	""	"Probable"	
"1753900"	"359411"	""	"RT"	"Bureau d'études ECO-MED (Ecologie et Médiation)"	"2007-04-24"	"2007"	"2007-04-24"	"LEJEUNE Solenne"	"Bureau d'études ECO-MED (Ecologie et Médiation)"	"P"	""	"10kmL93E091N623"	"5kmL93E0915N6230"	"918814"	"6232420"	"5.68891449472078"	"43.1574884731336"	"Saint-Cyr-sur-Mer"	"83112"	"83"	"LE PIGEONNIER"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"ES"	"Convolvulaceae"	""	""	"Probable"	
"1415790"	"284851"	""	"RT"	"Bureau d'études ECO-MED (Ecologie et Médiation)"	"2007-05-25"	"2007"	"2007-05-25"	"LEJEUNE Solenne"	"Bureau d'études ECO-MED (Ecologie et Médiation)"	"P"	""	"10kmL93E091N623"	"5kmL93E0910N6235"	"912698"	"6239322"	"5.61662280592139"	"43.2213838957043"	"Ceyreste"	"13023"	"13"	"MAOUGAVI"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"ES"	"Convolvulaceae"	""	""	"Probable"	
"23053495"	"8372556"	""	"RT"	"Naturalia Environnement"	"2016-04-27"	"2016"	"2016-04-27"	"PRUNIER Robin"	"Naturalia Environnement"	"P"	""	"10kmL93E092N624"	"5kmL93E0925N6240"	"928159"	"6241786"	"5.80774749030321"	"43.2387589766342"	"Le Beausset"	"83016"	"83"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"ES"	"Convolvulaceae"	""	""	"Probable"	
"9873692"	"1398767"	""	"RT"	"Bureau d'études ECO-MED (Ecologie et Médiation)"	"2013-11-20"	"2013"	"2013-11-20"	"VOLANT Jérôme"	"Bureau d'études ECO-MED (Ecologie et Médiation)"	"P"	""	"10kmL93E091N623"	"5kmL93E0910N6235"	"913876"	"6239216"	"5.63106049947489"	"43.2200789042736"	"Ceyreste"	"13023"	"13"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"ES"	"Convolvulaceae"	""	""	"Probable"	
"12854270"	"2687176"	""	"RT"	"Association INFLOVAR"	"1994-06-01"	"1994"	"1994-06-01"	"DELVOSALLE Léon"	"Association INFLOVAR"	"T"	""	"10kmL93E092N623"	"5kmL93E0920N6235"	"922802"	"6237687"	"5.74012755072929"	"43.203603233626"	"La Cadière-d'Azur"	"83027"	"83"	""	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"ES"	"Convolvulaceae"	""	""	"Probable"	
"23053491"	"8372552"	""	"RT"	"Naturalia Environnement"	"2016-04-27"	"2016"	"2016-04-27"	"PRUNIER Robin"	"Naturalia Environnement"	"P"	""	"10kmL93E092N624"	"5kmL93E0925N6240"	"928160"	"6241776"	"5.80775541206127"	"43.2386687614082"	"Le Beausset"	"83016"	"83"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"ES"	"Convolvulaceae"	""	""	"Probable"	
"76985"	"8618"	""	"BIB"	"Conservatoire botanique national méditerranéen de Porquerolles"	"1875-06-14"	"1875"	"1875-06-14"	"GAUTIER Gaston / TIMBAL-LAGRAVE Edouard Pierre ... / THEVENEAU Antonin Victor"	"Conservatoire botanique national méditerranéen de Porquerolles / Conservatoire botanique national méditerranéen de Porquerolles / Conservatoire botanique national méditerranéen de Porquerolles"	"T"	""	"10kmL93E070N619"	"5kmL93E0700N6195"	"700205"	"6199646"	"3.00250734060435"	"42.8962408302759"	"Leucate"	"11202"	"11"	"SIDRIERE DE FITOU"	"Convolvulus linearis D.C."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"ES"	"Convolvulaceae"	""	"Donnée publique"	"Probable"	
"19371"	"5234"	"Base de données Dominique BARREAU"	"RT"	"Réseau des botanistes amateurs du CBNMed"	"1994-04-17"	"1994"	"1994-04-17"	"BARREAU Dominique"	"Réseau des botanistes amateurs du CBNMed"	"T"	""	"10kmL93E070N619"	"5kmL93E0700N6195"	"700224"	"6199665"	"3.00273973633303"	"42.8964116846957"	"Leucate"	"11202"	"11"	"SIDRIERE DE FITOU"	"Convolvulus lanuginosus"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"ES"	"Convolvulaceae"	""	""	"Probable"	
"242115"	"19219"	"Base de données Dominique BARREAU"	"RT"	"Réseau des botanistes amateurs du CBNMed"	"2000-06-01"	"2000"	"2000-06-01"	"BRUNET Catherine"	"Réseau des botanistes amateurs du CBNMed"	"T"	""	"10kmL93E070N619"	"5kmL93E0700N6195"	"702536"	"6199719"	"3.03101798706219"	"42.8968928429742"	"Leucate"	"11202"	"11"	"COURBATIERES"	"Convolvulus lanuginosus"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"ES"	"Convolvulaceae"	""	""	"Probable"	
"225294"	"15274"	"CPb118"	"RT"	"Fédération Aude Claire"	"2012-05-09"	"2012"	"2012-05-09"	"PLASSART Clémentine"	"Fédération Aude Claire"	"P"	""	"10kmL93E070N619"	"5kmL93E0700N6195"	"702593"	"6199657"	"3.03171485325524"	"42.8963350957883"	"Leucate"	"11202"	"11"	"CARAMOUN"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"ES"	"Convolvulaceae"	""	""	"Probable"	
"8271963"	"1149313"	""	"RT"	"Bureau d'études Nicolas Borel consultant"	"2015-04-30"	"2015"	"2015-04-30"	"BOREL Nicolas"	"Bureau d'études Nicolas Borel consultant"	"P"	""	"10kmL93E070N620"	"5kmL93E0700N6200"	"704826"	"6202300"	"3.05905073144155"	"42.9200913409228"	"Leucate"	"11202"	"11"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"ES"	"Convolvulaceae"	""	""	"Probable"	
"6635"	"1393"	""	"RT"	"Conservatoire botanique national méditerranéen de Porquerolles"	"1995-08-25"	"1995"	"1995-08-25"	"MOLINA James / MICHAUD Henri"	"Conservatoire botanique national méditerranéen de Porquerolles / Conservatoire botanique national méditerranéen de Porquerolles"	"P"	""	"10kmL93E070N620"	"5kmL93E0700N6200"	"701452"	"6200093"	"3.01776053945241"	"42.9002591065736"	"Leucate"	"11202"	"11"	"LA COURBATIERE"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"ES"	"Convolvulaceae"	""	"Donnée publique"	"Probable"	
"7618"	"1537"	""	"BIB"	"Conservatoire botanique national méditerranéen de Porquerolles"	"1990-04-12"	"1990"	"1990-04-12"	"BUGNON François"	"Conservatoire botanique national méditerranéen de Porquerolles"	"T"	""	"10kmL93E070N620"	"5kmL93E0700N6200"	"704597"	"6201347"	"3.05624039276019"	"42.9115227155258"	"Leucate"	"11202"	"11"	"PLATEAU DE LEUCATE"	"Convolvulus lanuginosus"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"ES"	"Convolvulaceae"	""	"Donnée publique"	"Probable"	
"77880"	"8676"	"Rel 17"	"BIB"	"Conservatoire botanique national méditerranéen de Porquerolles"	"2004-07-12"	"2004"	"2004-07-12"	"BRUNET Catherine"	"Conservatoire botanique national méditerranéen de Porquerolles"	"P"	""	"10kmL93E070N620"	"5kmL93E0700N6200"	"704608"	"6201266"	"3.05637426088921"	"42.9107942319948"	"Leucate"	"11202"	"11"	"PLATEAU DE LEUCATE"	"Convolvulus lanuginosus"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"ES"	"Convolvulaceae"	""	"Donnée publique"	"Probable"	
"77359"	"8662"	"Rel 3"	"BIB"	"Conservatoire botanique national méditerranéen de Porquerolles"	"2004-06-28"	"2004"	"2004-06-28"	"BRUNET Catherine"	"Conservatoire botanique national méditerranéen de Porquerolles"	"P"	""	"10kmL93E070N620"	"5kmL93E0700N6200"	"704785"	"6201628"	"3.05854296113703"	"42.9140484539418"	"Leucate"	"11202"	"11"	"PLATEAU DE LEUCATE"	"Convolvulus lanuginosus"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"ES"	"Convolvulaceae"	""	"Donnée publique"	"Probable"	
"6852"	"1415"	""	"RT"	"Réseau des botanistes amateurs du CBNMed"	"1996-11-10"	"1996"	"1996-11-10"	"MOLINA James / MICHAUD Henri / BOUZAT Jean-Claude"	"Réseau des botanistes amateurs du CBNMed / Réseau des botanistes amateurs du CBNMed / Réseau des botanistes amateurs du CBNMed"	"T"	""	"10kmL93E070N620"	"5kmL93E0700N6200"	"701437"	"6203367"	"3.01758598176913"	"42.929701516243"	"Leucate"	"11202"	"11"	""	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"ES"	"Convolvulaceae"	""	""	"Probable"	
"219816"	"14806"	"Base de données Guillaume FRIED"	"RT"	"Réseau des botanistes amateurs du CBNMed"	"2009-05-02"	"2009"	"2009-05-02"	"FRIED Guillaume"	"Réseau des botanistes amateurs du CBNMed"	"T"	""	"10kmL93E070N620"	"5kmL93E0700N6200"	"704549"	"6201677"	"3.05565599933492"	"42.9144906347289"	"Leucate"	"11202"	"11"	"CAP LEUCATE"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"ES"	"Convolvulaceae"	""	""	"Probable"	
"242093"	"19197"	"Base de données Dominique BARREAU"	"RT"	"Réseau des botanistes amateurs du CBNMed"	"1993-05-15"	"1993"	"1993-05-15"	"BARREAU Dominique"	"Réseau des botanistes amateurs du CBNMed"	"P"	""	"10kmL93E070N620"	"5kmL93E0700N6200"	"704688"	"6201274"	"3.05735305144268"	"42.9108656559176"	"Leucate"	"11202"	"11"	"CAP LEUCATE"	"Convolvulus lanuginosus"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"ES"	"Convolvulaceae"	""	""	"Probable"	
"242116"	"19220"	"Base de données Dominique BARREAU"	"RT"	"Réseau des botanistes amateurs du CBNMed"	"2000-06-01"	"2000"	"2000-06-01"	"BRUNET Catherine"	"Réseau des botanistes amateurs du CBNMed"	"T"	""	"10kmL93E070N620"	"5kmL93E0700N6200"	"703876"	"6202538"	"3.04742832401692"	"42.9222373953121"	"Leucate"	"11202"	"11"	"PELAT"	"Convolvulus lanuginosus"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"ES"	"Convolvulaceae"	""	""	"Probable"	
"23733280"	"8465909"	""	"RT"	"Réseau des botanistes amateurs du CBNMed"	"2019-12-20"	"2019"	"2019-12-20"	"GARCIA Jean-René / ANDRIEU Frédéric / BARREAU Dominique / COSTE Jean-Marie / CASIEZ Christine"	"Réseau des botanistes amateurs du CBNMed / Réseau des botanistes amateurs du CBNMed / Réseau des botanistes amateurs du CBNMed / Réseau des botanistes amateurs du CBNMed / Réseau des botanistes amateurs du CBNMed"	"P"	""	"10kmL93E070N620"	"5kmL93E0700N6200"	"704678"	"6201273"	"3.057236"	"42.910858"	"Leucate"	"11202"	"11"	"PHARE DE CAP LEUCATE"	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"ES"	"Convolvulaceae"	""	""	"Probable"	
"12711955"	"2651865"	""	"RT"	"Réseau des botanistes amateurs du CBNMed"	"2016-10-27"	"2016"	"2016-10-27"	"GARCIA Jean-René"	"Réseau des botanistes amateurs du CBNMed"	"T"	""	"10kmL93E070N620"	"5kmL93E0700N6200"	"704660"	"6201280"	"3.05701055220445"	"42.9109197947648"	"Leucate"	"11202"	"11"	"PHARE DE CAP LEUCATE"	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"ES"	"Convolvulaceae"	""	""	"Probable"	
"20569703"	"8060569"	""	"RT"	"Conservatoire d'espaces naturels du Languedoc-Roussillon"	"2007-11-27"	"2007"	"2007-11-27"	"SIROT Benjamin"	"Conservatoire d'espaces naturels du Languedoc-Roussillon"	"P"	""	"10kmL93E070N620"	"5kmL93E0700N6205"	"701041"	"6208966"	"3.01275080518482"	"42.9800545736508"	"La Palme"	"11188"	"11"	""	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"ES"	"Convolvulaceae"	""	""	"Probable"	
"23095886"	"8384613"	""	"RT"	"Parc naturel régional de la Narbonnaise"	"2018-07-05"	"2018"	"2018-07-05"	"NICOLAS Sylvain"	"Parc naturel régional de la Narbonnaise"	"P"	""	"10kmL93E070N620"	"5kmL93E0700N6205"	"700562"	"6209841"	"3.00688465448716"	"42.9879242724602"	"La Palme"	"11188"	"11"	"CHANTE PERDRIX"	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"ES"	"Convolvulaceae"	""	""	"Probable"	
"23095913"	"8384614"	""	"RT"	"Parc naturel régional de la Narbonnaise"	"2018-07-05"	"2018"	"2018-07-05"	"NICOLAS Sylvain"	"Parc naturel régional de la Narbonnaise"	"P"	""	"10kmL93E070N620"	"5kmL93E0700N6205"	"700525"	"6209950"	"3.0064315030771"	"42.9889045771784"	"Port-la-Nouvelle"	"11266"	"11"	"CHANTE PERDRIX"	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"ES"	"Convolvulaceae"	""	""	"Probable"	
"6394"	"1369"	"Base de données Frédéric ANDRIEU"	"RT"	"Réseau des botanistes amateurs du CBNMed"	"2002-07-01"	"2002"	"2002-07-01"	"ANDRIEU Frédéric"	"Réseau des botanistes amateurs du CBNMed"	"P"	""	"10kmL93E070N620"	"5kmL93E0700N6205"	"701136"	"6209464"	"3.01391549827507"	"42.9845331008062"	"La Palme"	"11188"	"11"	"CAP ROMARIN"	"Convolvulus lanuginosus"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"ES"	"Convolvulaceae"	""	""	"Probable"	
"19235"	"5184"	"0071PG"	"RT"	"Association des Ecologistes de l'Euzière"	"2004-01-01"	"2004"	"2004-12-31"	"DISCA Thierry"	"Association des Ecologistes de l'Euzière"	"P"	""	"10kmL93E070N620"	"5kmL93E0700N6205"	"700284"	"6209892"	"3.00347910560207"	"42.9883830979859"	"La Palme"	"11188"	"11"	"GARRIGUE HAUTE"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"ES"	"Convolvulaceae"	""	""	"Probable"	
"3950089"	"585764"	""	"COM"	"Réseau des botanistes amateurs du CBNMed"	"2010-05-23"	"2010"	"2010-05-23"	"TISON Jean-Marc / GIROD Christophe"	"Réseau des botanistes amateurs du CBNMed / Réseau des botanistes amateurs du CBNMed"	"T"	""	"10kmL93E070N621"	"5kmL93E0700N6210"	"700492"	"6210114"	"3.00602739052874"	"42.9903795138308"	"Port-la-Nouvelle"	"11266"	"11"	"PLATEAU DE LA PALME"	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"ES"	"Convolvulaceae"	""	""	"Probable"	
"8559809"	"1184899"	"32-1e"	"RT"	"Société d'Etude des Sciences de l'Aude"	"2015-05-14"	"2015"	"2015-05-14"	"BARREAU Dominique"	"Société d'Etude des Sciences de l'Aude"	"P"	"3883"	"10kmL93E070N621"	"5kmL93E0700N6210"	"701620"	"6213504"	"3.01985672912431"	"43.0208658065343"	"Port-la-Nouvelle"	"11266"	"11"	"CAUSSENABADEL"	"Convolvulus lanuginosus"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"ES"	"Convolvulaceae"	""	""	"Probable"	
"23095768"	"8384609"	""	"RT"	"Parc naturel régional de la Narbonnaise"	"2018-05-22"	"2018"	"2018-05-22"	"NICOLAS Sylvain"	"Parc naturel régional de la Narbonnaise"	"P"	""	"10kmL93E070N621"	"5kmL93E0700N6210"	"700854"	"6210165"	"3.01046226061072"	"42.9908378363248"	"Port-la-Nouvelle"	"11266"	"11"	"CHANTE PERDRIX"	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"ES"	"Convolvulaceae"	""	""	"Probable"	
"23095798"	"8384610"	""	"RT"	"Parc naturel régional de la Narbonnaise"	"2018-05-22"	"2018"	"2018-05-22"	"NICOLAS Sylvain"	"Parc naturel régional de la Narbonnaise"	"P"	""	"10kmL93E070N621"	"5kmL93E0700N6210"	"700888"	"6210142"	"3.01087875206762"	"42.9906309472217"	"Port-la-Nouvelle"	"11266"	"11"	"CHANTE PERDRIX"	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"ES"	"Convolvulaceae"	""	""	"Probable"	
"23095830"	"8384612"	""	"RT"	"Parc naturel régional de la Narbonnaise"	"2018-05-22"	"2018"	"2018-05-22"	"NICOLAS Sylvain"	"Parc naturel régional de la Narbonnaise"	"P"	""	"10kmL93E070N621"	"5kmL93E0700N6210"	"700930"	"6210090"	"3.01139319571473"	"42.9901632382328"	"Port-la-Nouvelle"	"11266"	"11"	"CHANTE PERDRIX"	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"ES"	"Convolvulaceae"	""	""	"Probable"	
"12765648"	"2667608"	""	"RT"	"Bureau d'études Nicolas Borel consultant"	"2016-05-12"	"2016"	"2016-05-12"	"BOREL Nicolas"	"Bureau d'études Nicolas Borel consultant"	"T"	""	"10kmL93E070N621"	"5kmL93E0700N6210"	"700107"	"6211738"	"3.00131116529413"	"43.0049850145317"	"Sigean"	"11379"	"11"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"ES"	"Convolvulaceae"	""	""	"Probable"	
"774"	"338"	"32"	"RT"	"Réseau des botanistes amateurs du CBNMed"	"2000-04-09"	"2000"	"2000-04-09"	"BESANCON Henri"	"Réseau des botanistes amateurs du CBNMed"	"T"	""	"10kmL93E070N621"	"5kmL93E0700N6210"	"702786"	"6211134"	"3.034136111388"	"42.9995475498891"	"Port-la-Nouvelle"	"11266"	"11"	""	"Convolvulus lanuginosus"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"ES"	"Convolvulaceae"	""	""	"Probable"	
"134563"	"10447"	"Base de données Dominique BARREAU"	"RT"	"Réseau des botanistes amateurs du CBNMed"	"2007-04-27"	"2007"	"2007-04-27"	"BARREAU Dominique"	"Réseau des botanistes amateurs du CBNMed"	"T"	""	"10kmL93E070N621"	"5kmL93E0700N6210"	"700178"	"6210509"	"3.00218077493715"	"42.9939320508249"	""	""	"11"	""	"Convolvulus lanuginosus"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"ES"	"Convolvulaceae"	""	""	"Probable"	
"239605"	"16711"	"Base de données Dominique BARREAU"	"RT"	"Réseau des botanistes amateurs du CBNMed"	"2000-04-09"	"2000"	"2000-04-09"	"BARREAU Dominique"	"Réseau des botanistes amateurs du CBNMed"	"T"	""	"10kmL93E070N621"	"5kmL93E0700N6210"	"702529"	"6211122"	"3.03098710190059"	"42.9994405816127"	"Port-la-Nouvelle"	"11266"	"11"	"COMBE REDONDE"	"Convolvulus lanuginosus"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"ES"	"Convolvulaceae"	""	""	"Probable"	
"219938"	"14808"	"Base de données Guillaume FRIED"	"RT"	"Réseau des botanistes amateurs du CBNMed"	"2009-05-14"	"2009"	"2009-05-14"	"FRIED Guillaume"	"Réseau des botanistes amateurs du CBNMed"	"T"	""	"10kmL93E070N621"	"5kmL93E0700N6210"	"701054"	"6210212"	"3.01291"	"42.99126"	"Port-la-Nouvelle"	"11266"	"11"	"CHANTE PERDRIX"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"ES"	"Convolvulaceae"	""	""	"Probable"	
"8341336"	"1159054"	""	"RT"	"Sète Côté Jardin"	"2015-05-20"	"2015"	"2015-05-20"	"GARCIA Jean-René"	"Sète Côté Jardin"	"P"	""	"10kmL93E070N621"	"5kmL93E0700N6210"	"700620"	"6210368"	"3.00759579145105"	"42.9926637350833"	"Port-la-Nouvelle"	"11266"	"11"	"CHANTE PERDIX"	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"ES"	"Convolvulaceae"	""	""	"Probable"	
"8345859"	"1160178"	""	"RT"	"Sète Côté Jardin"	"2015-05-20"	"2015"	"2015-05-20"	"GARCIA Jean-René"	"Sète Côté Jardin"	"T"	""	"10kmL93E070N621"	"5kmL93E0700N6210"	"700253"	"6210542"	"3.0030996566514"	"42.9942288107331"	""	""	"11"	"METAIRIE DES TROIS FONTAINES"	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"ES"	"Convolvulaceae"	""	""	"Probable"	
"9856307"	"1392812"	""	"RT"	"Sète Côté Jardin"	"2015-05-20"	"2015"	"2015-05-20"	"CASIEZ Christine / GARCIA Jean-René"	"Sète Côté Jardin / Sète Côté Jardin"	"T"	""	"10kmL93E070N621"	"5kmL93E0700N6210"	"700546"	"6210351"	"3.00668917934876"	"42.9925109075447"	"Port-la-Nouvelle"	"11266"	"11"	"CHANTE PERDRIX"	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"ES"	"Convolvulaceae"	""	""	"Probable"	
"8188152"	"1109986"	"504"	"RT"	"Association Mycologique et Botanique de l'Hérault et des Hauts Cantons"	"2009-05-14"	"2009"	"2009-05-14"	"DELAUMONE Patrice"	"Association Mycologique et Botanique de l'Hérault et des Hauts Cantons"	"T"	""	"10kmL93E070N621"	"5kmL93E0700N6210"	"700701"	"6210132"	"3.00858783038967"	"42.9905412207167"	""	""	"11"	"CHANTE PERDRIX"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"ES"	"Convolvulaceae"	""	""	"Probable"	
"117902"	"10020"	"113"	"RT"	"Association Mycologique et Botanique de l'Hérault et des Hauts Cantons"	"2007-05-22"	"2007"	"2007-05-22"	"DELAUMONE Patrice"	"Association Mycologique et Botanique de l'Hérault et des Hauts Cantons"	"T"	""	"10kmL93E070N621"	"5kmL93E0700N6210"	"700517"	"6210361"	"3.00633390309493"	"42.9926008630124"	"Port-la-Nouvelle"	"11266"	"11"	"CHANTE PERDRIX"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"ES"	"Convolvulaceae"	""	""	"Probable"	
"134295"	"10444"	"Base de données Dominique BARREAU"	"RT"	"Réseau des botanistes amateurs du CBNMed"	"2000-04-09"	"2000"	"2000-04-09"	"BARREAU Dominique"	"Réseau des botanistes amateurs du CBNMed"	"T"	""	"10kmL93E070N621"	"5kmL93E0700N6210"	"702786"	"6211134"	"3.034136111388"	"42.9995475498891"	"Port-la-Nouvelle"	"11266"	"11"	"COMBE REDONDE"	"Convolvulus lanuginosus"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"ES"	"Convolvulaceae"	""	""	"Probable"	
"239618"	"16724"	"Base de données Dominique BARREAU"	"RT"	"Réseau des botanistes amateurs du CBNMed"	"2007-04-27"	"2007"	"2007-04-27"	"BARREAU Dominique"	"Réseau des botanistes amateurs du CBNMed"	"T"	""	"10kmL93E070N621"	"5kmL93E0700N6210"	"700402"	"6210676"	"3.00492524853916"	"42.9954338600815"	"Port-la-Nouvelle"	"11266"	"11"	"CAP ROMARIN"	"Convolvulus lanuginosus"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"ES"	"Convolvulaceae"	""	""	"Probable"	
"20569866"	"8060714"	""	"RT"	"Conservatoire d'espaces naturels du Languedoc-Roussillon"	"2015-04-30"	"2015"	"2015-04-30"	"SIROT Benjamin"	"Conservatoire d'espaces naturels du Languedoc-Roussillon"	"P"	""	"10kmL93E070N621"	"5kmL93E0700N6215"	"700170"	"6218352"	"3.00208530016739"	"43.0644694729785"	"Sigean"	"11379"	"11"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"ES"	"Convolvulaceae"	""	""	"Probable"	
